"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"10","https://opensea.io/collection/degods","https://i.seadn.io/gcs/files/c6cb0b1d6f2ab61c0efacf00e62e2230.jpg?auto=format&dpr=1&w=3840","DeGods","194","511 ETH","-18%","2.70 ETH"
"11","https://opensea.io/collection/work-x-genesis-nft","https://i.seadn.io/s/raw/files/4ed276bd9b812277e90f531570a56a83.png?auto=format&dpr=1&w=3840","Work X Genesis NFT","187","14 ETH","+379%","0.09 ETH"
"9","https://opensea.io/collection/mutant-ape-yacht-club","https://i.seadn.io/gae/lHexKRMpw-aoSyB1WdFBff5yfANLReFxHzt1DOj_sg7mS14yARpuvYcUtsyyx-Nkpk6WTcUPFoG53VnLJezYi8hAs0OxNZwlw6Y-dmI?auto=format&dpr=1&w=3840","Mutant Ape Yacht Club","197","1,021 ETH","+3%","5.19 ETH"
"24","https://opensea.io/collection/seedworld-vanguards-revealed","https://i.seadn.io/gcs/files/5646da7842d99f40b34c85c00c03aaeb.png?auto=format&dpr=1&w=3840","Seedworld Vanguards","74","37 ETH","-12%","0.56 ETH"
"28","https://opensea.io/collection/nakamigos-cloaks","https://i.seadn.io/gcs/files/777e28922e6c3cabf9e0786fd76c1118.png?auto=format&dpr=1&w=3840","Nakamigos-CLOAKS","71","6 ETH","+2,369%","0.03 ETH"
"30","https://opensea.io/collection/genuine-undead","https://i.seadn.io/gcs/files/1eb8d685d4e404c9b1177dfe14c2c9e0.png?auto=format&dpr=1&w=3840","Genuine Undead","65","9 ETH","+57%","0.10 ETH"
"32","https://opensea.io/collection/otherdeed-expanded","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Otherdeed Expanded","55","35 ETH","+32%","0.29 ETH"
"34","https://opensea.io/collection/trademark-by-jack-butcher","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Trademark by Jack Butcher","44","6 ETH","-50%","0.13 ETH"
"35","https://opensea.io/collection/kitaroworld","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kitaro World","43","10 ETH","-69%","0.26 ETH"
"33","https://opensea.io/collection/pudgypenguins","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Pudgy Penguins","54","580 ETH","+46%","10.60 ETH"
"31","https://opensea.io/collection/nakamigos","https://i.seadn.io/gcs/files/1619b033c453fe36c5d9e2ac451379a7.png?auto=format&dpr=1&w=3840","Nakamigos","63","13 ETH","+12%","0.17 ETH"
"29","https://opensea.io/collection/remilio-babies","https://i.seadn.io/gcs/files/9d6168e731afd02d5e878eb03876cfd4.gif?auto=format&dpr=1&w=3840","Redacted Remilio Babies","67","45 ETH","+22%","0.53 ETH"
"26","https://opensea.io/collection/proof-moonbirds","https://i.seadn.io/gcs/files/4bce6187fea476154b311dafaf327c89.png?auto=format&dpr=1&w=3840","Moonbirds","73","129 ETH","-50%","1.88 ETH"
"27","https://opensea.io/collection/yogapetz","https://i.seadn.io/gcs/files/245b32abea15dd17e8855013538fd136.png?auto=format&dpr=1&w=3840","Yogapetz","72","48 ETH","-29%","0.69 ETH"
"25","https://opensea.io/collection/parallelalpha","https://i.seadn.io/gae/Nnp8Pdo6EidK7eBduGnAn_JBvFsYGhNGMJ_fHJ_mzGMN_2Khu5snL5zmiUMcSsIqtANh19KqxXDs0iNq_aYbKC5smO3hiCSw9PlL?auto=format&dpr=1&w=3840","Parallel Alpha","74","9 ETH","+91%","< 0.01 ETH"
"20","https://opensea.io/collection/vendetta-frontier-pass","https://i.seadn.io/s/raw/files/e4ca6a5fa908291ce489926fb25c924f.png?auto=format&dpr=1&w=3840","Vendetta Frontier Pass","95","21 ETH","+406%","0.22 ETH"
"22","https://opensea.io/collection/lilpudgys","https://i.seadn.io/gae/s4Td3KYsUlCblO6lQKAGAWdKwsCuumcxYpebM_YL-Pex-BP886JYAWjKBLeB5StNopAAD6kVx3QHqWm9AmudXyCaCZszHbt8SdteEQ?auto=format&dpr=1&w=3840","Lil Pudgys","86","79 ETH","-55%","0.95 ETH"
"23","https://opensea.io/collection/opepen-edition","https://i.seadn.io/gcs/files/b1c9ed2e584b4f6e418bf1ca15311844.jpg?auto=format&dpr=1&w=3840","Opepen Edition","79","41 ETH","+26%","0.39 ETH"
"21","https://opensea.io/collection/commongroundworld","https://i.seadn.io/s/raw/files/d58194984b7896db137bf4c0b96a6cd6.jpg?auto=format&dpr=1&w=3840","Common Ground World","91","15 ETH","+301%","< 0.01 ETH"
"18","https://opensea.io/collection/y00ts","https://i.seadn.io/s/raw/files/2c36035682c874a7940051e79e8fe906.png?auto=format&dpr=1&w=3840","y00ts","121","62 ETH","+40%","0.57 ETH"
"19","https://opensea.io/collection/skyborne-nexiangems","https://i.seadn.io/gcs/files/fbefa1b41f7883f332c66288c3661813.gif?auto=format&dpr=1&w=3840","Skyborne - Nexian Gems","118","92 ETH","-59%","0.93 ETH"
"17","https://opensea.io/collection/blockgames-dice-5555","https://i.seadn.io/s/raw/files/2977805d19a49a608d5387ac4bdc24e9.png?auto=format&dpr=1&w=3840","BlockGames Dice","136","62 ETH","+36%","0.43 ETH"
"32","https://opensea.io/collection/otherdeed-expanded","https://i.seadn.io/gcs/files/9583ab4792a83cd81d5075b59514a34a.png?auto=format&dpr=1&w=3840","Otherdeed Expanded","55","35 ETH","+32%","0.29 ETH"
"36","https://opensea.io/collection/clonex","https://i.seadn.io/gae/XN0XuD8Uh3jyRWNtPTFeXJg_ht8m5ofDx6aHklOiy4amhFuWUa0JaR6It49AH8tlnYS386Q0TW_-Lmedn0UET_ko1a3CbJGeu5iHMg?auto=format&dpr=1&w=3840","CLONE X - X TAKASHI MURAKAMI","41","51 ETH","-4%","1.25 ETH"
"38","https://opensea.io/collection/terraforms","https://i.seadn.io/gcs/files/8987b795655076fdf8183a7daee3754a.gif?auto=format&dpr=1&w=3840","Terraforms by Mathcastles","39","55 ETH","+38%","1.46 ETH"
"40","https://opensea.io/collection/aligndraw","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","alignDRAW","39","6 ETH","+171%","0.20 ETH"
"41","https://opensea.io/collection/descendants-of-smurfcat","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Descendants of Smurfcat","39","5 ETH","-7%","0.14 ETH"
"42","https://opensea.io/collection/the-grapes","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","The Grapes","36","63 ETH","+573%","2 ETH"
"39","https://opensea.io/collection/rtfkt-animus-egg","https://i.seadn.io/gcs/files/44e8866f6b904542b7bb59dc12af64f2.gif?auto=format&dpr=1&w=3840","RTFKT Animus Egg 🥚","39","10 ETH","+236%","0.30 ETH"
"37","https://opensea.io/collection/worriedmeerkats","https://i.seadn.io/gcs/files/32a52a430f37d6b6bcca592bddc1dec4.png?auto=format&dpr=1&w=3840","Worried Meerkats","40","23 ETH","+875%","0.47 ETH"
"34","https://opensea.io/collection/trademark-by-jack-butcher","https://i.seadn.io/s/raw/files/76978409238f7da640912e64ad4574a5.png?auto=format&dpr=1&w=3840","Trademark by Jack Butcher","44","6 ETH","-50%","0.13 ETH"
"35","https://opensea.io/collection/kitaroworld","https://i.seadn.io/gcs/files/495e3fc34c22c8e6e446ddcad5549cf7.gif?auto=format&dpr=1&w=3840","Kitaro World","43","10 ETH","-69%","0.26 ETH"
"33","https://opensea.io/collection/pudgypenguins","https://i.seadn.io/gae/yNi-XdGxsgQCPpqSio4o31ygAV6wURdIdInWRcFIl46UjUQ1eV7BEndGe8L661OoG-clRi7EgInLX4LPu9Jfw4fq0bnVYHqg7RFi?auto=format&dpr=1&w=3840","Pudgy Penguins","54","580 ETH","+46%","10.60 ETH"
"28","https://opensea.io/collection/nakamigos-cloaks","https://i.seadn.io/gcs/files/777e28922e6c3cabf9e0786fd76c1118.png?auto=format&dpr=1&w=3840","Nakamigos-CLOAKS","71","6 ETH","+2,369%","0.03 ETH"
"30","https://opensea.io/collection/genuine-undead","https://i.seadn.io/gcs/files/1eb8d685d4e404c9b1177dfe14c2c9e0.png?auto=format&dpr=1&w=3840","Genuine Undead","65","9 ETH","+57%","0.10 ETH"
"31","https://opensea.io/collection/nakamigos","https://i.seadn.io/gcs/files/1619b033c453fe36c5d9e2ac451379a7.png?auto=format&dpr=1&w=3840","Nakamigos","63","13 ETH","+12%","0.17 ETH"
"29","https://opensea.io/collection/remilio-babies","https://i.seadn.io/gcs/files/9d6168e731afd02d5e878eb03876cfd4.gif?auto=format&dpr=1&w=3840","Redacted Remilio Babies","67","45 ETH","+22%","0.53 ETH"
"26","https://opensea.io/collection/proof-moonbirds","https://i.seadn.io/gcs/files/4bce6187fea476154b311dafaf327c89.png?auto=format&dpr=1&w=3840","Moonbirds","73","129 ETH","-50%","1.88 ETH"
"27","https://opensea.io/collection/yogapetz","https://i.seadn.io/gcs/files/245b32abea15dd17e8855013538fd136.png?auto=format&dpr=1&w=3840","Yogapetz","72","48 ETH","-29%","0.69 ETH"
"25","https://opensea.io/collection/parallelalpha","https://i.seadn.io/gae/Nnp8Pdo6EidK7eBduGnAn_JBvFsYGhNGMJ_fHJ_mzGMN_2Khu5snL5zmiUMcSsIqtANh19KqxXDs0iNq_aYbKC5smO3hiCSw9PlL?auto=format&dpr=1&w=3840","Parallel Alpha","74","9 ETH","+91%","< 0.01 ETH"
"40","https://opensea.io/collection/aligndraw","https://raw.seadn.io/files/6b7711fd3dce6d73bc44416014c0100e.svg","alignDRAW","39","6 ETH","+171%","0.20 ETH"
"44","https://opensea.io/collection/mittaria-genesis","https://i.seadn.io/gcs/files/a1eaa1c8aade72050b9f1198cbe5e215.png?auto=format&dpr=1&w=3840","Mittaria Genesis","34","25 ETH","+20%","0.70 ETH"
"46","https://opensea.io/collection/shrapnel-operators-collection","https://i.seadn.io/gae/N-0Ykz_InP31IMCnBV4gXAjPfXbkoOmENXGZjKRdK6mo2dO-hRcAHHPyQ-oBLcQMgWwzmh06GHeJ5U0yib3IDE9ekrvVc_-qlOWK?auto=format&dpr=1&w=3840","Shrapnel Operators Collection","32","9 ETH","-47%","0.27 ETH"
"48","https://opensea.io/collection/genesis-creepz","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Creepz by OVERLORD","31","110 ETH","-32%","3.47 ETH"
"49","https://opensea.io/collection/pixelmongen1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Pixelmon - Generation 1","31","62 ETH","-25%","2.00 ETH"
"50","https://opensea.io/collection/otherdeed","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Otherdeed for Otherside","30","17 ETH","-42%","0.57 ETH"
"47","https://opensea.io/collection/chronoforge","https://i.seadn.io/gcs/files/f9fd69f0ef630b0524a97212dfd71fb5.png?auto=format&dpr=1&w=3840","ChronoForge","32","8 ETH","-5%","0.26 ETH"
"45","https://opensea.io/collection/ultiverse-electric-sheep","https://i.seadn.io/gcs/files/a3f8c2e59c4d856dae07579ccdbbda3e.gif?auto=format&dpr=1&w=3840","Ultiverse - Electric Sheep","33","56 ETH","-12%","1.85 ETH"
"42","https://opensea.io/collection/the-grapes","https://i.seadn.io/gcs/files/39d91be7a3328d2c4655cdf39a08dc71.gif?auto=format&dpr=1&w=3840","The Grapes","36","63 ETH","+573%","2 ETH"
"43","https://opensea.io/collection/azukielementals","https://i.seadn.io/gcs/files/bbaf43ee4a02d5affb7e8fc186d0bdb5.png?auto=format&dpr=1&w=3840","Azuki Elementals","36","25 ETH","-7%","0.58 ETH"
"41","https://opensea.io/collection/descendants-of-smurfcat","https://i.seadn.io/s/raw/files/a4e96bed6ab7222085c650bc7e901c48.gif?auto=format&dpr=1&w=3840","Descendants of Smurfcat","39","5 ETH","-7%","0.14 ETH"
"36","https://opensea.io/collection/clonex","https://i.seadn.io/gae/XN0XuD8Uh3jyRWNtPTFeXJg_ht8m5ofDx6aHklOiy4amhFuWUa0JaR6It49AH8tlnYS386Q0TW_-Lmedn0UET_ko1a3CbJGeu5iHMg?auto=format&dpr=1&w=3840","CLONE X - X TAKASHI MURAKAMI","41","51 ETH","-4%","1.25 ETH"
"38","https://opensea.io/collection/terraforms","https://i.seadn.io/gcs/files/8987b795655076fdf8183a7daee3754a.gif?auto=format&dpr=1&w=3840","Terraforms by Mathcastles","39","55 ETH","+38%","1.46 ETH"
"39","https://opensea.io/collection/rtfkt-animus-egg","https://i.seadn.io/gcs/files/44e8866f6b904542b7bb59dc12af64f2.gif?auto=format&dpr=1&w=3840","RTFKT Animus Egg 🥚","39","10 ETH","+236%","0.30 ETH"
"37","https://opensea.io/collection/worriedmeerkats","https://i.seadn.io/gcs/files/32a52a430f37d6b6bcca592bddc1dec4.png?auto=format&dpr=1&w=3840","Worried Meerkats","40","23 ETH","+875%","0.47 ETH"
"34","https://opensea.io/collection/trademark-by-jack-butcher","https://i.seadn.io/s/raw/files/76978409238f7da640912e64ad4574a5.png?auto=format&dpr=1&w=3840","Trademark by Jack Butcher","44","6 ETH","-50%","0.13 ETH"
"35","https://opensea.io/collection/kitaroworld","https://i.seadn.io/gcs/files/495e3fc34c22c8e6e446ddcad5549cf7.gif?auto=format&dpr=1&w=3840","Kitaro World","43","10 ETH","-69%","0.26 ETH"
"33","https://opensea.io/collection/pudgypenguins","https://i.seadn.io/gae/yNi-XdGxsgQCPpqSio4o31ygAV6wURdIdInWRcFIl46UjUQ1eV7BEndGe8L661OoG-clRi7EgInLX4LPu9Jfw4fq0bnVYHqg7RFi?auto=format&dpr=1&w=3840","Pudgy Penguins","54","580 ETH","+46%","10.60 ETH"
"48","https://opensea.io/collection/genesis-creepz","https://i.seadn.io/gcs/files/13f3b6e7226f54d739ad8c3ed838802b.png?auto=format&dpr=1&w=3840","Creepz by OVERLORD","31","110 ETH","-32%","3.47 ETH"
"52","https://opensea.io/collection/acclimatedmooncats","https://i.seadn.io/gcs/files/93ea4724fcb5596e34f3af1b63c9d7c6.gif?auto=format&dpr=1&w=3840","MoonCats","30","7 ETH","+134%","0.22 ETH"
"54","https://opensea.io/collection/milady","https://i.seadn.io/gae/a_frplnavZA9g4vN3SexO5rrtaBX_cBTaJYcgrPtwQIqPhzgzUendQxiwUdr51CGPE2QyPEa1DHnkW1wLrHAv5DgfC3BP-CWpFq6BA?auto=format&dpr=1&w=3840","Milady Maker","28","75 ETH","-55%","2.75 ETH"
"64","https://opensea.io/collection/monstersoup","https://i.seadn.io/s/raw/files/c4b8057596b3ca8971a9a4f53af95bf9.gif?auto=format&dpr=1&w=3840","Monster Soup by Des Lucrece","21","13 ETH","+188%","0.34 ETH"
"68","https://opensea.io/collection/bored-ape-kennel-club","https://i.seadn.io/gcs/files/c4dfc6be4d9c5d4f073de2efe181416a.jpg?auto=format&dpr=1&w=3840","Bored Ape Kennel Club","17","26 ETH","-54%","1.62 ETH"
"70","https://opensea.io/collection/azukielementalbeans","https://i.seadn.io/gcs/files/f3a499dc27479c0c0fd6aaa3f6581561.gif?auto=format&dpr=1&w=3840","Azuki Elemental Beans","16","10 ETH","-5%","0.69 ETH"
"72","https://opensea.io/collection/pixels-farm","https://i.seadn.io/gcs/files/39bc09683242af3e70535579f36ddfd9.png?auto=format&dpr=1&w=3840","Pixels - Farm Land","15","25 ETH","-37%","1.58 ETH"
"74","https://opensea.io/collection/bitairt","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","DeepBlack","15","15 ETH","+203%","1.08 ETH"
"75","https://opensea.io/collection/treeverse-plots","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Treeverse Plots","15","10 ETH","+22%","0.70 ETH"
