idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
65,https://rarible.com/seraphprioritypass,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy83YjA5OTA2NTdkYmViOTI4NWYxMjYwZWVhMjQ0Mjk1Ni5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=,SERAPH Priority Pass Official,441,124.9 ETH,754.50%,3.48 ETH,rarible,15/12/2023
66,https://rarible.com/bonx-natives,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9kNmRiM2I1YzYzNzBjYjA4NDhmOGUxNTlkZGYxYzJiYi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Bonx Natives,49,122 ETH,56491.10%,0.055 ETH,rarible,15/12/2023
67,https://rarible.com/parallelplanetfall,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzLzRmY2U5OGFjZGU1MDhkMjBhOTdhNmUzYmFhZTQ0MmQwLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==,Parallel Planetfall,1.7K,118.8 ETH,-20.50%,0.003 ETH,rarible,15/12/2023
68,https://rarible.com/collection/0x9dc206dcc5d5f49d1d63fa08225bfa43f47bfbbb,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWgzeGdoa2F4ejQ0Y2c0c25ta3FwZ3pjaHZ0bm52ZmJ3Z3kzaWN1NmhkbWhzbWl2N3lvamU=,Trademark by Jack Butcher,3.6K,117.7 ETH,-48.10%,0.128 ETH,rarible,15/12/2023
69,https://rarible.com/illuvium-land,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9hc3NldHMuaWxsdXZpdW0tZ2FtZS5pby9pbGx1dmlkZXgvaW14L2xhbmQvY29sbGVjdGlvbl9pbWFnZS5wbmc=,Illuvium Land,7.9K,115.4 ETH,77.40%,0.28 ETH,rarible,15/12/2023
70,https://rarible.com/azukielementalbeans,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9iYmFmNDNlZTRhMDJkNWFmZmI3ZThmYzE4NmQwYmRiNS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Azuki Elemental Beans,1.9K,114.5 ETH,-7.30%,0.76 ETH,rarible,15/12/2023
71,https://rarible.com/kentaro-waves,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWNhbnRuYnZtdW42bTJocHp5ZGp4YXJyaWd3ZWc0NDY2amRxZzJncGluYmZtZmEyNmh5NGE=,KENTARO WAVES,391,116 ETH,—,0.4 ETH,rarible,15/12/2023
72,https://rarible.com/parallel-avatars,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9mNzdmMGYyY2MyN2RkNDI3YzY5YzY4ZTgxYmZiMGI5Ny5naWY/dz01MDAmYXV0bz1mb3JtYXQ=,Parallel Avatars,2.2K,111.1 ETH,-72.30%,1 ETH,rarible,15/12/2023
73,https://rarible.com/official-v1-punks,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1SVjRWOVpBNGZxUlhtMlJlOFJZN0FjZ1RhRkR3d2dMbktFaXBGaks3QmVzYg==,V1 Cryptopunks (Wrapped),1K,109.1 ETH,50%,3.74 ETH,rarible,15/12/2023
74,https://rarible.com/onchainmonkey,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1hNlA4Rm1MQ3lNeEhtQkZNTm5YTjlZWjV5c1dGaWVlWFNvc2d5RFhIWDh5bQ==,OnChainMonkey,7.7K,105.5 ETH,1.40%,1.459 ETH,rarible,15/12/2023
75,https://rarible.com/kitaroworld,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy83OTE5ZjcwYWNkZGRiZDY4NDdjOTZhMDJlNWI2YWI2OS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Kitaro World,2.2K,104.9 ETH,125%,0.16 ETH,rarible,15/12/2023
76,https://rarible.com/sft-genesis-pass,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8wNzY3NTlhYmJjMDc4MzE1Y2Q3N2I5NDdmYmE2NmI4Ny5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,San FranTokyo Genesis Pass,1.1K,104.1 ETH,134.10%,0.63 ETH,rarible,15/12/2023
77,https://rarible.com/neotokyo-citizens,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy84MjdiYWU3Yzg5YTE3YWJkZGZkN2I4MzE0NjFhMzIxMy5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Neo Tokyo Citizen V2,369,104.6 ETH,-64%,16.3 ETH,rarible,15/12/2023
78,https://rarible.com/proofcollectivecollection,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1kVk5Rd2VybUxhd2pHVFNHN0ZyWno1dlRtVzdzNnRQRm1SZHFmeWVkZlRMMg==,PROOF Collective,913,103.5 ETH,-25.10%,2.2 ETH,rarible,15/12/2023
79,https://rarible.com/the-lab-scientists,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWZrdHRpNGNjd2JjY2J4amJuYmE0ZTViYXo2NHJpZnF5cW1tNHo3NHQ0ZnJuYjJ6eGpiZnE=,The Lab: Scientists,164,97.32 ETH,-21.60%,17 ETH,rarible,15/12/2023
80,https://rarible.com/mavialand,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1lTDJBWWk4VU1MNEg5QTVOZG16cFFoYnBiM1pWMWhUOWR1aHVKN21RNUpjNw==,Mavia Land,2.4K,94.26 ETH,1.30%,0.83 ETH,rarible,15/12/2023
81,https://rarible.com/0n1-force,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1RM1NVaEVDOUJRcE4xZUtOaFVjcUp1eVRTZXRKR0N5SEN2UjZOZVdWeVM5dg==,0N1 Force,3.7K,94.74 ETH,-68.50%,0.799 ETH,rarible,15/12/2023
82,https://rarible.com/thepotatoz,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFmeWJlaWV5bDd6cHBhNzRwb3diZWFueGc2M2g2ajUybGhwZmp0dng3NDJvYmJ3NTI1dmRtN3Zkdm0=,Potatoz,2.9K,91.06 ETH,-29.60%,1.739 ETH,rarible,15/12/2023
83,https://rarible.com/vv-checks-originals,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy84NmNlOTQ4MjdhNWU5OTFiMThmMzgyNTc3ZmQwMDI4MS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Checks — Originals,1.9K,91.44 ETH,17.90%,0.279 ETH,rarible,15/12/2023
84,https://rarible.com/fluf,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1UcDZocHFmN0Nha3JOUTQ4ZmZLOTl4VG52dzZ2dmdzdVV0MVJyNnpBNWdRaw==,FLUF,3.3K,88.27 ETH,112%,0.838 ETH,rarible,15/12/2023
85,https://rarible.com/onchainshiba,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9iNzdmZGE2YTU0NmU2MWNmZGRkODRkYTQzYmI3M2Q2MS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,OnChainShiba,218,89.44 ETH,92.10%,0.29 ETH,rarible,15/12/2023
86,https://rarible.com/pudgyrods,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWhtdWhmdG1wa2RsYjNxM2NpMjV6a2Uza2ZsbDV6cHF6c2Z2MzdkbHNjZWZoYmo2cmpoN3U=,Pudgy Rods,2.9K,88.3 ETH,-84%,0.583 ETH,rarible,15/12/2023
87,https://rarible.com/trainersgen1,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy84NmNmNTZmNGNlOGU3NzlhZDc5MTlmZWJmODUwM2ViZS5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=,Trainers,1.2K,87.36 ETH,-72.50%,0.497 ETH,rarible,15/12/2023
88,https://rarible.com/projectgodjiragenesis,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tLzc0YURnc1FvcEZFWWxMdktsMHZ6UG1KbTE2cjdLb09tSEpzLVh4cTkwVzJZNHpERlZYMXI4VXdqUFIyRTZhQWw4ZTdwSk02RE5JOHBPY0htLUc3LUlxMkIwOGRyUGtUYVpzbHVtM0U9czEyMA==,Project Godjira Genesis,284,87 ETH,310.90%,11.11 ETH,rarible,15/12/2023
89,https://rarible.com/sproto-gremlins,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFmeWJlaWR4a2dsMzJtcWNpamhxczN1d2M0MnZqYmJrNGN6MnF4NHN1aWtweHhkM2tkcmRudTVmd20=,Sproto Gremlins,1.2K,83.19 ETH,14.90%,0.688 ETH,rarible,15/12/2023
90,https://rarible.com/the-baby-bears,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL3RDdVRSUUdNSkphU0ZQb29jMjRJbHo2VEVtbkZubkY5NVNUTG5YNTI2YU9fMzRXN1pZZWJQOG5tUDZic0FUREZlUDgxcmxMSFk5enN1VzNLQUV3akxTbVZUUzFVY0xJVWtPZ1VEZz1zMTIw,Baby Bears,260,82.95 ETH,168.60%,6.5 ETH,rarible,15/12/2023
91,https://rarible.com/fusionist-quartan-primes,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8zNjRjODYwMzA5NTM5MzNhNzUxN2JmM2Q4ZDQ4ZmY3OC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Fusionist - Quartan Primes,398,83.2 ETH,25.70%,1.01 ETH,rarible,15/12/2023
92,https://rarible.com/galactic-konquest,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2I3OWM5OWM3MmUxMTQ5ZjFlMjNjZWExNjMxYzBiYjU3LmpwZz93PTUwMCZhdXRvPWZvcm1hdA==,Galactic Konquest,576,78.18 ETH,—,0.165 ETH,rarible,15/12/2023
93,https://rarible.com/metacene-apostle-nft-official,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9mMGY2ZDg5ZTc4ZWZjNWQ1YWQxY2EzMzQ4Y2I4ZmVjMS5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=,Metacene Apostle NFT,307,79.14 ETH,213.40%,1.315 ETH,rarible,15/12/2023
94,https://rarible.com/foundsmartclaim,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy82YmZlYjFlYjM0NDczOWU2ZTExY2ViN2I0N2QxZTI1Zi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,FOUNDSmartClaim,16,79.55 ETH,—,11.6 ETH,rarible,15/12/2023
95,https://rarible.com/vendetta-frontier-pass,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2U0Y2E2YTVmYTkwODI5MWNlNDg5OTI2ZmIyNWM5MjRmLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==,Vendetta Frontier Pass,424,76.32 ETH,150.30%,0.364 ETH,rarible,15/12/2023
96,https://rarible.com/library-onchain,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8zZjY3ZWVkNjBkZTE0ZWQzYTJkYzFkZTM0ZDIyNjNkMy5naWY/dz01MDAmYXV0bz1mb3JtYXQ=,Library Onchain,346,75.35 ETH,367.10%,2.8 ETH,rarible,15/12/2023
97,https://rarible.com/nakamigos,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8xNjE5YjAzM2M0NTNmZTM2YzVkOWUyYWM0NTEzNzlhNy5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Nakamigos,5.6K,75.59 ETH,-13.70%,0.17 ETH,rarible,15/12/2023
98,https://rarible.com/worldofwomen,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1RNkxTUUdqR0NiaVJhZWl2UmlBSkh3eGNLc1oyZlJuRnRMTU5RS0xKWldjOA==,World Of Women,5.4K,75.12 ETH,-41.50%,1.36 ETH,rarible,15/12/2023
99,https://rarible.com/nouns-14,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81MGVjMGU5NzU5OTdjYTJjNTM4YjY5OTg3MjQyZmRjOC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Frowns,32,72.24 ETH,-50.40%,—,rarible,15/12/2023
100,https://rarible.com/vv-checks,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9vcGVuc2VhdXNlcmRhdGEuY29tL2ZpbGVzLzI3NGVhNDdkNmI0N2RmY2ZjOTEwYzc4ZTVjNjg0YmUxLnN2Zw==,Checks — Edition,3K,73.93 ETH,-46.50%,0.529 ETH,rarible,15/12/2023
