"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"11","https://rarible.com/lilpudgys","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL0F2SEk1T2dDZHBMaWhQblE0OFJhdF92OHh5LUlORXNEQU44aWQ4bmFhWnJINkp3Y1lxc0Y2TGN2UUFuRG91YmJlbVJvU3psOUZnOE80T3poZUF3VDNtU1VTNURwWWU1NE95eUxydz1zMTIw","Lil Pudgys","8K","166.9 ETH","-21.6%","0.978 ETH"
"12","https://rarible.com/pixelmongen1","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1jYjlCeXlZOXN5cHAxWTNNNHZmWTNYYmdFYjlYN0dlRXRiZTRmZkJqUHZiRg==","Pixelmon - Generation 1","2.6K","140.9 ETH","+63.6%","2.06 ETH"
"13","https://rarible.com/ultiverse-electric-sheep","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9vcGVuc2VhdXNlcmRhdGEuY29tL2ZpbGVzL2EzZjhjMmU1OWM0ZDg1NmRhZTA3NTc5Y2NkYmJkYTNlLmdpZg==","ElectricSheep","2.3K","137.2 ETH","+107.3%","1.849 ETH"
"14","https://rarible.com/miladymaker","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1WaFh2eUtzTkVEYWtGc3V0cVFkZHRvdFdybjI4WU5ZSzI4dGs1c0VrbWhMVw==","Milady Maker","3.7K","113 ETH","+34.1%","2.649 ETH"
"15","https://rarible.com/skyborne-nexiangems","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9mYmVmYTFiNDFmNzg4M2YzMzJjNjYyODhjMzY2MTgxMy5naWY/dz01MDAmYXV0bz1mb3JtYXQ=","Skyborne - Nexian Gems","960","107.3 ETH","+35.4%","1.29 ETH"
"16","https://rarible.com/overworld-incarna","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9yZXNvdXJjZXMueHRlci5pby9mdW5mb2dfdXBsb2FkL2Y2NjQwNDM1MWE5MS9nYW1lLzE3MDIyNzg0NTItODQxNTAzMzM1OTI5NTA1MTk4Ny5qcGc=","OVERWORLD INCARNA","2.1K","101.4 ETH","-56%","2.289 ETH"
"17","https://rarible.com/farm-land","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1QblllcTNUZDhuem93d0hiSlRpYmVIVXNDQll0c3plU3pGeWp6NjZMaWY2Qw==","Farm Land by Pixels","2K","84.47 ETH","-20.7%","1.926 ETH"
"18","https://rarible.com/animalia-tundra-titans","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWZsdWEzcGRxbm9vN2NkN2ZtaDV6dGV5ZGRpdWh1dXNtNjdjd2NkNm52c2g3dXNnbWEyc2k=","Animalia Tundra Titans","1.7K","84.41 ETH","+33.7%","0.173 ETH"
"19","https://rarible.com/galactic-konquest","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2I3OWM5OWM3MmUxMTQ5ZjFlMjNjZWExNjMxYzBiYjU3LmpwZz93PTUwMCZhdXRvPWZvcm1hdA==","Galactic Konquest","580","76.89 ETH","—","0.165 ETH"
"20","https://rarible.com/projectgodjiragenesis","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tLzc0YURnc1FvcEZFWWxMdktsMHZ6UG1KbTE2cjdLb09tSEpzLVh4cTkwVzJZNHpERlZYMXI4VXdqUFIyRTZhQWw4ZTdwSk02RE5JOHBPY0htLUc3LUlxMkIwOGRyUGtUYVpzbHVtM0U9czEyMA==","Project Godjira Genesis","284","72 ETH","+1,367.8%","11.11 ETH"
"21","https://rarible.com/doodlescollection","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1TckJCWjExOEhwWHF5VGRGZHpXc01IS1A3S3V3clRzS0Mxc2dVMVc5elVUeA==","Doodles","5.8K","68.85 ETH","+117.5%","1.946 ETH"
"22","https://rarible.com/yogapetz","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8yNDViMzJhYmVhMTVkZDE3ZTg4NTUwMTM1MzhmZDEzNi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Yogapetz","3.4K","65.83 ETH","-23%","0.729 ETH"
"23","https://rarible.com/collection/0xfd1b0b0dfa524e1fd42e7d51155a663c581bbd50","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzLzJjMzYwMzU2ODJjODc0YTc5NDAwNTFlNzllOGZlOTA2LnBuZz93PTUwMCZhdXRvPWZvcm1hdA==","y00ts","4.5K","64.99 ETH","+55.6%","0.545 ETH"
"24","https://rarible.com/meebits","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1UclRHRktRdHJWRTlUTGZkejNCM2RUR3Ztcjg5aGhITHZia0NGSlBqWWc2NQ==","Meebits","6.7K","63.44 ETH","+305.1%","1.349 ETH"
"25","https://rarible.com/kartparty-ykz-1","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8wNmRkZGJmMWJhOTE4Yzk5MGE1MGYxOTRkNWNhMjA5ZS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","KartParty-YKZ","251","61.68 ETH","+91.2%","2.5 ETH"
"26","https://rarible.com/blockgames-dice-5555","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzLzI5Nzc4MDVkMTlhNDlhNjA4ZDUzODdhYzRiZGMyNGU5LnBuZz93PTUwMCZhdXRvPWZvcm1hdA==","BlockGames Dice","2K","60.67 ETH","-54.4%","0.49 ETH"
"27","https://rarible.com/TheWarlords","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWZkeWtzdTY0cHQ3bm55amozZDZydWV2NmpyYjZuaW9rcHBuejdjeXBrZGpiMmE1amw0eGE=","The Warlords of Champions Tactics","4.5K","60.19 ETH","-37.2%","0.173 ETH"
"28","https://rarible.com/poglin","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzLzliOTc1YmIxOWYxY2VmMDgzN2VmY2ZmMzZmNjJjNDEzLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==","Poglin: Nycra","2.2K","58.3 ETH","-34.4%","0.23 ETH"
"29","https://rarible.com/collection/0x5946aeaab44e65eb370ffaa6a7ef2218cff9b47d","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8xM2YzYjZlNzIyNmY1NGQ3MzlhZDhjM2VkODM4ODAyYi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Creepz by OVERLORD","2.4K","53.14 ETH","-73.5%","3 ETH"
"30","https://rarible.com/collection/0xe6b9033a3d2f7f56c74751e458ba435547da1c26","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9mZDVlOGZhNmJiNGUzOWNkZGNkYjRjOWEwYjY4NWM1ZS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Chromie Squiggle by Snowfro","2.9K","50.13 ETH","+489.5%","8.9 ETH"
"31","https://rarible.com/sugartownoras","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy83YmYwOTZmNDk1NmZmYWM1NjY3Njg3MjE2MDk5OGJjOS5naWY/dz01MDAmYXV0bz1mb3JtYXQ=","Sugartown Oras","1K","49.74 ETH","+81.2%","0.499 ETH"
"32","https://rarible.com/collection/polygon/0xaf014bed0f38a7e02593a074e5066da26c576a00","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWF1eGtsYTZkYXdkb2tjY2h4YXFxa2t5cW41eDc1cmZ4N2p4dHRmdmc0NmlxNGNvcWV4cm0=","Farcana: Mars Enigma Vault","588","135,753 MATIC","-32.8%","4,208 MATIC"
"33","https://rarible.com/otherside-koda","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9hZGViMTFiY2Q1MzFiNzdmNTVjZTEwYzIxN2U1MDg0MS5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=","Otherside Koda","3.5K","46.49 ETH","+13.3%","3.92 ETH"
"34","https://rarible.com/io-imaginary-ones","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL05yUzRVbEs5WnFIMkd1SF9mYUJSdEgyUklsc0hIeTNoOU9tRnBONDZTMVkyZ0g2RjNjQmdaeFpwSi1pdVRkRlpXc1gyTWFITlhhaWdYTGFXdGdwM3p4NFNyUERsRDBDR2oyTDJaczQ9czEyMA==","Imaginary Ones","1.4K","45.37 ETH","+292.3%","1.161 ETH"
"35","https://rarible.com/mavialand","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1lTDJBWWk4VU1MNEg5QTVOZG16cFFoYnBiM1pWMWhUOWR1aHVKN21RNUpjNw==","Mavia Land","2.4K","44.76 ETH","+1,380.8%","0.83 ETH"
"36","https://rarible.com/beanzofficial","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1YVDhkMTJibm9mSndjbmFxc0NXaTRqYmI2TWNuU01CTjhwcDNYcnQyRUMyVg==","BEANZ Official","8K","44.08 ETH","+82.1%","0.43 ETH"
"37","https://rarible.com/fortune-founder-s-key-by-aofverse-2","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9yZXNvdXJjZXMueHRlci5pby9mdW5mb2dfdXBsb2FkLzFkY2NlMGNiMjcwYS9nYW1lLzE3MDA4ODIwNzgtMjY3MTg0NTk2MDQwODY1MzQ4NC5wbmc=","Fortune Founder's Key by AOFverse","1K","41.72 ETH","-74%","0.559 ETH"
"38","https://rarible.com/azukielementals","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9iYmFmNDNlZTRhMDJkNWFmZmI3ZThmYzE4NmQwYmRiNS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Azuki Elementals","5K","38.7 ETH","+32.3%","0.585 ETH"
"39","https://rarible.com/bored-ape-kennel-club","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWMza2lidDd1a3Boa3FsM3d5d3drYWxmaXRncHpubDJ0ZWR6NGNoeGFrazRzamhiNHBibDQ=","BoredApeKennelClub","5.2K","38.29 ETH","+10.3%","1.619 ETH"
"40","https://rarible.com/matr1x-2061-1","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81MTQwMjAzODZjZTViYWQ5Zjc4MjI4M2QwYTM3ODNlZS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Matr1x 2061","645","37.7 ETH","+134.2%","3.1 ETH"
"41","https://rarible.com/nouns-14","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81MGVjMGU5NzU5OTdjYTJjNTM4YjY5OTg3MjQyZmRjOC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Frowns","32","35.54 ETH","—","—"
"42","https://rarible.com/collection/0x4481507cc228fa19d203bd42110d679571f7912e","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy84MjdiYWU3Yzg5YTE3YWJkZGZkN2I4MzE0NjFhMzIxMy5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Neo Tokyo Outer Citizen V2","1.2K","34.37 ETH","+182.3%","2.45 ETH"
"43","https://rarible.com/otherdeed-expanded","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy85NTgzYWI0NzkyYTgzY2Q4MWQ1MDc1YjU5NTE0YTM0YS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Otherdeed Expanded","13.2K","33.22 ETH","+56.3%","0.313 ETH"
"44","https://rarible.com/raw-pass","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2U2MjQ5ZWIzYWI1Mzc1ODQ1ZTRlNjliMzRkNzZlOWIyLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==","raW Pass","1.8K","32.65 ETH","-41.5%","0.186 ETH"
"45","https://rarible.com/rtfkt-animus-egg","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy80NGU4ODY2ZjZiOTA0NTQyYjdiYjU5ZGMxMmFmNjRmMi5naWY/dz01MDAmYXV0bz1mb3JtYXQ=","Egg","6.7K","31.44 ETH","+651.1%","0.37 ETH"
"46","https://rarible.com/opepen-edition","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy80YWZhZGM1MTBlYjE3YThjOTZkMjVhZWNkMjNiMDAxYS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Opepen Edition","4.6K","31.19 ETH","-24.7%","0.39 ETH"
"47","https://rarible.com/kanpai-pandas","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL1A2RTQwMXF1azF2eFlTRVdaOU40QlhiVk1TUVg1SGc2azA1bHdfdGgySWpGQTlDanhVcENWSjdjLUpwNF9lSXNENGU2Y0hyQjZjRWY0Vnd1ME03UXpnZ05aYThJQVlkVHBzdVU9czEyMA==","Yakuza Pandas","2.3K","28.75 ETH","+10.5%","1.549 ETH"
"48","https://rarible.com/collection/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1kRzFzOXd6ZVU3UVpZRWczc2h1ZkpGZW92a2VEdFFTbm5kYVVUVnJkeHhEVw==","ENS domains","712.5K","26.7 ETH","-32%","~0.001 ETH"
"49","https://rarible.com/winds-of-yawanawa-by-yawanawa-and-refik-anadol","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy85ODc5NTc4NmVkMzE4YzU4MGU4NDM4ODc0YzIxNjAzZi5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=","Winds of Yawanawa by Yawanawa and Refik Anadol","620","25.6 ETH","+320.7%","7.099 ETH"
"50","https://rarible.com/thecaptainz","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9jNDlkMjQ5M2YyZWY0YTQwYTUzMDZmZGYxZjVjNmI0My5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Captainz","4.1K","25.91 ETH","-22.2%","4.5 ETH"
"51","https://rarible.com/sproto-gremlins","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFmeWJlaWR4a2dsMzJtcWNpamhxczN1d2M0MnZqYmJrNGN6MnF4NHN1aWtweHhkM2tkcmRudTVmd20=","Sproto Gremlins","1.2K","25.2 ETH","+46.2%","0.688 ETH"
"52","https://rarible.com/official-v1-punks","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1SVjRWOVpBNGZxUlhtMlJlOFJZN0FjZ1RhRkR3d2dMbktFaXBGaks3QmVzYg==","V1 Cryptopunks (Wrapped)","1K","25.28 ETH","+117.3%","3.74 ETH"
"53","https://rarible.com/illuvium-land","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9hc3NldHMuaWxsdXZpdW0tZ2FtZS5pby9pbGx1dmlkZXgvaW14L2xhbmQvY29sbGVjdGlvbl9pbWFnZS5wbmc=","Illuvium Land","7.9K","24.22 ETH","-34.6%","0.28 ETH"
"54","https://rarible.com/trainersgen1","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy84NmNmNTZmNGNlOGU3NzlhZDc5MTlmZWJmODUwM2ViZS5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=","Trainers","1.2K","24.59 ETH","+439.7%","0.497 ETH"
"55","https://rarible.com/remilio-babies","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9vcGVuc2VhdXNlcmRhdGEuY29tL2ZpbGVzLzlkNjE2OGU3MzFhZmQwMmQ1ZTg3OGViMDM4NzZjZmQ0LmdpZg==","Redacted Remilio Babies","2.8K","23.4 ETH","-1.9%","0.528 ETH"
"56","https://rarible.com/projectgodjirageneration2","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1kQ1NqTEg0djNXbk1TazRlRHplTTVWWjZXcmdrZjYxalFrVzJYYVpTU1hkMg==","Project Godjira Generation 2","1.1K","22.47 ETH","+1,270.8%","0.45 ETH"
"57","https://rarible.com/proofcollectivecollection","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1kVk5Rd2VybUxhd2pHVFNHN0ZyWno1dlRtVzdzNnRQRm1SZHFmeWVkZlRMMg==","PROOF Collective","913","22.45 ETH","-13.7%","2.2 ETH"
"58","https://rarible.com/foundsmartclaim","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy82YmZlYjFlYjM0NDczOWU2ZTExY2ViN2I0N2QxZTI1Zi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","FOUNDSmartClaim","16","21.91 ETH","—","11.6 ETH"
"59","https://rarible.com/l3e7-worlds","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2Q1MzRjYTQ4ZGJkY2Q4MGVmOWU1M2NjNzBmOGFjZWJiLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==","L3E7 Worlds","356","21.89 ETH","+271.3%","5.88 ETH"
"60","https://rarible.com/fluf","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1UcDZocHFmN0Nha3JOUTQ4ZmZLOTl4VG52dzZ2dmdzdVV0MVJyNnpBNWdRaw==","FLUF","3.3K","21.89 ETH","+115.3%","0.838 ETH"
"61","https://rarible.com/mocaverse","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWRsaHJ3ZTNia21zdnRwcjN3dGZzbTd4d3lqbHZldnJyNm51bnJpZTRkaWxtZG8yZzdienk=","Mocaverse","2.1K","22.06 ETH","-62.1%","3.894 ETH"
"62","https://rarible.com/otherdeed","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL3lJbS1NNS1CcFNEZFRFSUpSdDVENnhwaGl6aElkb3pYanFTSVRnSzRwaFdxN01tQVUzcUU3Tnc3UE9HQ2lQR3lodEozWkZQOGlKMjlURmwtUkxjR0JXWDVxSTQtWmNuQ1Bjc1k0ekk9czEyMA==","Otherdeed","17.1K","20.12 ETH","-48.8%","0.54 ETH"
"63","https://rarible.com/seedworld-vanguards-revealed","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81NjQ2ZGE3ODQyZDk5ZjQwYjM0Yzg1YzAwYzAzYWFlYi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Seedworld Vanguards","1.2K","19.91 ETH","+49.4%","0.48 ETH"
"64","https://rarible.com/kokodinft","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9saDMuZ29vZ2xldXNlcmNvbnRlbnQuY29tL2hOT3FGZmpUUHoyY3pFMzJDc2VHMGVaOWpEZGVUdnd5UERFYzh2ZlhZci10NTNnWGUzbmFyN3BoS2lwM3BNZmxHeE9ZT3Vjem1TTjJNeWJ1S2M2dnVnWUJlOEJsb0JqNUVPenc2Ukk9czEyMA==","KOKODI","1.8K","19.01 ETH","+159%","0.109 ETH"
"65","https://rarible.com/collection/0xd4b7d9bb20fa20ddada9ecef8a7355ca983cccb1","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy80NjdhMjAwMDhjOGQ5NWFmNjBhNDY1MGZmMzQ0MjMxMC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=","Quirkies","1.7K","18.72 ETH","+230.6%","0.739 ETH"
"66","https://rarible.com/degenheim-nft","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2dhZS9aLW5SYi1wR0I5bzRCcGFPZ1lYWWlfM0h0QkYyR1lqMFpvVUY0ZkU3dEd1b3hHWnpWdmRYbVROeXpXWk5KMWtqdGV0cWdqUDZvaTE1TjkwamFzX3BoLXNId3lWM3RsS2tsckFaP3c9NTAwJmF1dG89Zm9ybWF0","Degenheim","2.5K","18.27 ETH","+350.2%","0.06 ETH"
"67","https://rarible.com/steadystacklegendsofficialcollection","https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8zZjk0NWRiMDljODVkYmYyY2YxZWVlMmM1NmFmYmRmOC5naWY/dz01MDAmYXV0bz1mb3JtYXQ=","Steady Stack Legends","2.8K","18.32 ETH","+389.3%","0.29 ETH"
