idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
35,https://rarible.com/seedworld-vanguards-revealed,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81NjQ2ZGE3ODQyZDk5ZjQwYjM0Yzg1YzAwYzAzYWFlYi5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Seedworld Vanguards,1.1K,36.19 ETH,-6.40%,0.48 ETH,rarible,19/12/2023
36,https://rarible.com/remilio-babies,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9vcGVuc2VhdXNlcmRhdGEuY29tL2ZpbGVzLzlkNjE2OGU3MzFhZmQwMmQ1ZTg3OGViMDM4NzZjZmQ0LmdpZg==,Redacted Remilio Babies,2.7K,36.08 ETH,-19.90%,0.53 ETH,rarible,19/12/2023
37,https://rarible.com/mocaverse,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWRsaHJ3ZTNia21zdnRwcjN3dGZzbTd4d3lqbHZldnJyNm51bnJpZTRkaWxtZG8yZzdienk=,Mocaverse,2.1K,31.89 ETH,-11.20%,3.299 ETH,rarible,19/12/2023
38,https://rarible.com/purr-pass,"data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB3aWR0aD0iNDBweCIgaGVpZ2h0PSI0MHB4IiB2aWV3Qm94PSIwIDAgODAgODAiIHZlcnNpb249IjEuMSIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIiB4bWxuczp4bGluaz0iaHR0cDovL3d3dy53My5vcmcvMTk5OS94bGluayI+CiAgPGRlZnM+CiAgICA8bGluZWFyR3JhZGllbnQgeDE9IjAlIiB5MT0iMCUiIHgyPSIxMDAlIiB5Mj0iMTAwJSIgaWQ9IjkzMzE0MTMzODIxMCI+CiAgICAgIDxzdG9wIHN0b3AtY29sb3I9InJnYigyMSwgMCwgMjU1KSIgb2Zmc2V0PSIwJSI+PC9zdG9wPgogICAgICA8c3RvcCBzdG9wLWNvbG9yPSJyZ2IoMjU1LCAyMSwgMCkiIG9mZnNldD0iMTAwJSI+PC9zdG9wPgogICAgPC9saW5lYXJHcmFkaWVudD4KICA8L2RlZnM+CiAgPGcgc3Ryb2tlPSJub25lIiBzdHJva2Utd2lkdGg9IjEiIGZpbGw9Im5vbmUiIGZpbGwtcnVsZT0iZXZlbm9kZCI+CiAgICA8cmVjdCBpZD0iUmVjdGFuZ2xlIiBmaWxsPSJ1cmwoIzkzMzE0MTMzODIxMCkiIHg9IjAiIHk9IjAiIHdpZHRoPSI4MCIgaGVpZ2h0PSI4MCI+PC9yZWN0PgogIDwvZz4KPC9zdmc+",Purr Pass,105,31.29 ETH,663.70%,6.9 ETH,rarible,19/12/2023
39,https://rarible.com/mittaria-genesis,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFmeWJlaWRxazdwbzZmYmN3Z3E2YzZueW16bW9jcTc1aHphMmFhb2hzbHFqdnI0dHczZHZkc3Jmank=,Mittaria Genesis,1.1K,28.26 ETH,38.60%,0.71 ETH,rarible,19/12/2023
40,https://rarible.com/doodlescollection,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1TckJCWjExOEhwWHF5VGRGZHpXc01IS1A3S3V3clRzS0Mxc2dVMVc5elVUeA==,Doodles,5.8K,26.67 ETH,-73%,1.97 ETH,rarible,19/12/2023
42,https://rarible.com/collection/0xe6b9033a3d2f7f56c74751e458ba435547da1c26,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9mZDVlOGZhNmJiNGUzOWNkZGNkYjRjOWEwYjY4NWM1ZS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Chromie Squiggle by Snowfro,2.9K,25.29 ETH,203%,8.75 ETH,rarible,19/12/2023
43,https://rarible.com/azukielementals,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9iYmFmNDNlZTRhMDJkNWFmZmI3ZThmYzE4NmQwYmRiNS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Azuki Elementals,5.1K,25 ETH,-7%,0.575 ETH,rarible,19/12/2023
44,https://rarible.com/worriedmeerkats,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8zMmE1MmE0MzBmMzdkNmI2YmNjYTU5MmJkZGMxZGVjNC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Worried Meerkats,274,24.07 ETH,753%,0.44 ETH,rarible,19/12/2023
45,https://rarible.com/bored-ape-kennel-club,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvYmFma3JlaWMza2lidDd1a3Boa3FsM3d5d3drYWxmaXRncHpubDJ0ZWR6NGNoeGFrazRzamhiNHBibDQ=,BoredApeKennelClub,5.2K,23.28 ETH,-62.10%,1.62 ETH,rarible,19/12/2023
46,https://rarible.com/farm-land,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1QblllcTNUZDhuem93d0hiSlRpYmVIVXNDQll0c3plU3pGeWp6NjZMaWY2Qw==,Farm Land by Pixels,2.1K,23.1 ETH,-36.70%,1.585 ETH,rarible,19/12/2023
47,https://rarible.com/kartparty-ykz-1,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy8wNmRkZGJmMWJhOTE4Yzk5MGE1MGYxOTRkNWNhMjA5ZS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,KartParty-YKZ,247,22.64 ETH,468.70%,2.3 ETH,rarible,19/12/2023
48,https://rarible.com/official-v1-punks,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1SVjRWOVpBNGZxUlhtMlJlOFJZN0FjZ1RhRkR3d2dMbktFaXBGaks3QmVzYg==,V1 Cryptopunks (Wrapped),1K,22.26 ETH,104.50%,3.97 ETH,rarible,19/12/2023
49,https://rarible.com/cool-cats-nft,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pcGZzLmlvL2lwZnMvUW1iQktoZnk5RFNLRUdBOXRqamZyTjQ1YTRHWUJBbVljVVQzaXE2cUxTRWJERA==,Cool Cats,5.9K,21.73 ETH,32.90%,1 ETH,rarible,19/12/2023
50,https://rarible.com/vendetta-frontier-pass,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL3MvcmF3L2ZpbGVzL2U0Y2E2YTVmYTkwODI5MWNlNDg5OTI2ZmIyNWM5MjRmLnBuZz93PTUwMCZhdXRvPWZvcm1hdA==,Vendetta Frontier Pass,442,20.98 ETH,471.90%,0.218 ETH,rarible,19/12/2023
51,https://rarible.com/pioneer-of-fusionist,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy80N2RjY2ZhODYzZDRjN2I4NzdkNGI0NDRiYmJkZjE1Ni5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Pioneer of Fusionist,240,20.72 ETH,-75.40%,3.1 ETH,rarible,19/12/2023
52,https://rarible.com/winds-of-yawanawa-by-yawanawa-and-refik-anadol,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy85ODc5NTc4NmVkMzE4YzU4MGU4NDM4ODc0YzIxNjAzZi5qcGc/dz01MDAmYXV0bz1mb3JtYXQ=,Winds of Yawanawa by Yawanawa and Refik Anadol,621,20.65 ETH,-36.20%,7.287 ETH,rarible,19/12/2023
53,https://rarible.com/porsche-911,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81MjEwNGMzN2QzNjQ5NDE2ZmY2MjhlYzBhMDUxODQ5My5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,PORSCHΞ 911,1.4K,20.42 ETH,579.50%,0.749 ETH,rarible,19/12/2023
54,https://rarible.com/skyborne-genesisimmortals,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy9mNTMwYzc5NmRjZTA1ZDZkYmQ3ZjY2NmI3MDBjNTA0MC5naWY/dz01MDAmYXV0bz1mb3JtYXQ=,Skyborne - Genesis Immortals,1.7K,19.89 ETH,328.60%,0.12 ETH,rarible,19/12/2023
55,https://rarible.com/yatc,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy80YzY5NTc4OTBkYTgxZmMzNWY5MDYzMDUwM2YzZTQ5MC5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,YouAreTheChampion,212,18.7 ETH,—,25 ETH,rarible,19/12/2023
56,https://rarible.com/matr1x-2061-1,https://assets.raribleuserdata.com/prod/v1/image/t_avatar_big/aHR0cHM6Ly9pLnNlYWRuLmlvL2djcy9maWxlcy81MTQwMjAzODZjZTViYWQ5Zjc4MjI4M2QwYTM3ODNlZS5wbmc/dz01MDAmYXV0bz1mb3JtYXQ=,Matr1x 2061,644,18.58 ETH,25.40%,3.1 ETH,rarible,19/12/2023
