idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
75,https://opensea.io/collection/kubz,https://i.seadn.io/gcs/files/820d812a78a8d20c544aba019feb4db2.png?auto=format&dpr=1&w=3840,Kubz,16,6 ETH,19%,0.39 ETH,opensea,18/12/2023
76,https://opensea.io/collection/by-snowfro,https://i.seadn.io/s/raw/files/4b3d37bb7dfbabe2c48f2a3071781d0c.png?auto=format&dpr=1&w=3840,/// by Snowfro,16,6 ETH,151%,0.38 ETH,opensea,18/12/2023
77,https://opensea.io/collection/alpha-prestige-fusionist-official,https://i.seadn.io/gcs/files/88f6c5c0a0d59c2ea88d1218d4c71d98.png?auto=format&dpr=1&w=3840,Alpha Prestige - Fusionist,15,198 ETH,1706%,14 ETH,opensea,18/12/2023
78,https://opensea.io/collection/sft-genesis-pass,https://i.seadn.io/gcs/files/076759abbc078315cd77b947fba66b87.png?auto=format&dpr=1&w=3840,San FranTokyo Genesis Pass,15,9 ETH,-36%,0.55 ETH,opensea,18/12/2023
79,https://opensea.io/collection/trainersgen1,https://i.seadn.io/gcs/files/9b9979a9e40659c788d66fd2ed2749e3.png?auto=format&dpr=1&w=3840,Pixelmon Trainers - Generation 1,15,7 ETH,61%,0.44 ETH,opensea,18/12/2023
80,https://opensea.io/collection/thecaptainz,https://i.seadn.io/gcs/files/6df4d75778066bce740050615bc84e21.png?auto=format&dpr=1&w=3840,The Captainz,14,74 ETH,89%,4.30 ETH,opensea,18/12/2023
81,https://opensea.io/collection/rektguy,https://i.seadn.io/gcs/files/0d5f1b200a067938f507cbe12bbbabc2.jpg?auto=format&dpr=1&w=3840,rektguy,14,6 ETH,96%,0.43 ETH,opensea,18/12/2023
82,https://opensea.io/collection/world-of-women-nft,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",World of Women,13,15 ETH,213%,1.20 ETH,opensea,18/12/2023
83,https://opensea.io/collection/parallel-avatars,https://i.seadn.io/gcs/files/f77f0f2cc27dd427c69c68e81bfb0b97.gif?auto=format&dpr=1&w=3840,Parallel Avatars,12,11 ETH,-7%,1.00 ETH,opensea,18/12/2023
84,https://opensea.io/collection/mavia-land,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Mavia Land,12,9 ETH,67%,0.65 ETH,opensea,18/12/2023
85,https://opensea.io/collection/treeverse-plots,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Treeverse Plots,12,8 ETH,-46%,0.71 ETH,opensea,18/12/2023
86,https://opensea.io/collection/mocaverse,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Mocaverse,11,34 ETH,32%,3.20 ETH,opensea,18/12/2023
88,https://opensea.io/collection/oh-ottie,https://i.seadn.io/gcs/files/b00ac40b1be4c491b46a65a98fa21480.gif?auto=format&dpr=1&w=3840,Oh Ottie!,10,11 ETH,-77%,1.35 ETH,opensea,18/12/2023
90,https://opensea.io/collection/cryptoadz-by-gremplin,https://i.seadn.io/gae/iofetZEyiEIGcNyJKpbOafb_efJyeo7QOYnTog8qcQJhqoBU-Vu9l3lXidZhXOAdu6dj4fzWW6BZDU5vLseC-K03rMMu-_j2LvwcbHo?auto=format&dpr=1&w=3840,CrypToadz by GREMPLIN,9,7 ETH,-54%,0.89 ETH,opensea,18/12/2023
91,https://opensea.io/collection/otherside-koda,https://i.seadn.io/gcs/files/adeb11bcd531b77f55ce10c217e50841.jpg?auto=format&dpr=1&w=3840,Otherside Koda,6,31 ETH,109%,3.90 ETH,opensea,18/12/2023
92,https://opensea.io/collection/l3e7-worlds,https://i.seadn.io/s/raw/files/d534ca48dbdcd80ef9e53cc70f8acebb.png?auto=format&dpr=1&w=3840,L3E7 Worlds,6,29 ETH,182%,6.02 ETH,opensea,18/12/2023
93,https://opensea.io/collection/neotokyo-outer-citizens,https://i.seadn.io/gcs/files/827bae7c89a17abddfd7b831461a3213.png?auto=format&dpr=1&w=3840,Neo Tokyo Outer Citizens,6,16 ETH,-41%,2.60 ETH,opensea,18/12/2023
94,https://opensea.io/collection/the-grapes,https://i.seadn.io/gcs/files/39d91be7a3328d2c4655cdf39a08dc71.gif?auto=format&dpr=1&w=3840,The Grapes,6,9 ETH,192%,1.94 ETH,opensea,18/12/2023
95,https://opensea.io/collection/io-imaginary-ones,https://i.seadn.io/gae/NrS4UlK9ZqH2GuH_faBRtH2RIlsHHy3h9OmFpN46S1Y2gH6F3cBgZxZpJ-iuTdFZWsX2MaHNXaigXLaWtgp3zx4SrPDlD0CGj2L2Zs4?auto=format&dpr=1&w=3840,IO: Imaginary Ones,6,6 ETH,-33%,1.12 ETH,opensea,18/12/2023
96,https://opensea.io/collection/bitairt,https://i.seadn.io/gae/EUGRVvsHqslpM5yKXU2Ga-EntseA--VIMu9_fuP9dl_T_BQg1L4RPUlUOCWYaVoBISpaKBSnJZmuD5kZo0X5slE?auto=format&dpr=1&w=3840,DeepBlack,6,6 ETH,-48%,1.25 ETH,opensea,18/12/2023
97,https://opensea.io/collection/winds-of-yawanawa,https://i.seadn.io/gcs/files/98795786ed318c580e8438874c21603f.jpg?auto=format&dpr=1&w=3840,Winds of Yawanawa by Yawanawa and Refik Anadol,5,33 ETH,120%,7.65 ETH,opensea,18/12/2023
98,https://opensea.io/collection/official-v1-punks,https://i.seadn.io/gae/iIo0vm6cqiOaUwFI58-Rz61Watioc0GZ_SdhdcFJqgdYlQJNjjdzJ7-vodNEDJMG0ZJ-dE6yELuQfAJ6FzjpqtovU0bd3pLp1F1grg?auto=format&dpr=1&w=3840,CryptoPunks V1 (wrapped),5,19 ETH,145%,3.99 ETH,opensea,18/12/2023
99,https://opensea.io/collection/berachain-bit-bears,https://i.seadn.io/gcs/files/dbd7cb32c48e836afee0f28acdf0cc5d.jpg?auto=format&dpr=1&w=3840,Bit Bears by Berachain,5,12 ETH,-18%,2.48 ETH,opensea,18/12/2023
100,https://opensea.io/collection/thepotatoz,https://i.seadn.io/gcs/files/129b97582f0071212ee7cf440644fc28.gif?auto=format&dpr=1&w=3840,The Potatoz,5,8 ETH,16%,1.72 ETH,opensea,18/12/2023
