"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"41","https://opensea.io/collection/anomaly-ai","https://i.seadn.io/s/raw/files/4d8916440f28d1c85afbfcc6d687eacd.jpg?auto=format&dpr=1&w=3840","ANOMALY A.I. by Star Im","312","11 ETH","-47%","0.03 ETH"
"36","https://opensea.io/collection/kitaroworld","https://i.seadn.io/gcs/files/495e3fc34c22c8e6e446ddcad5549cf7.gif?auto=format&dpr=1&w=3840","Kitaro World","375","96 ETH","+100%","0.19 ETH"
"38","https://opensea.io/collection/beanzofficial","https://i.seadn.io/gae/_R4fuC4QGYd14-KwX2bD1wf-AWjDF2VMabfqWFJhIgiN2FnAUpnD5PLdJORrhQ8gly7KcjhQZZpuzYVPF7CDSzsqmDh97z84j2On?auto=format&dpr=1&w=3840","BEANZ Official","334","142 ETH","-9%","0.43 ETH"
"39","https://opensea.io/collection/pixelmongen1","https://i.seadn.io/gcs/files/9b9979a9e40659c788d66fd2ed2749e3.png?auto=format&dpr=1&w=3840","Pixelmon - Generation 1","322","678 ETH","-68%","2.06 ETH"
"37","https://opensea.io/collection/remilio-babies","https://i.seadn.io/gcs/files/9d6168e731afd02d5e878eb03876cfd4.gif?auto=format&dpr=1&w=3840","Redacted Remilio Babies","361","198 ETH","-44%","0.53 ETH"
"35","https://opensea.io/collection/pudgypenguins","https://i.seadn.io/gae/yNi-XdGxsgQCPpqSio4o31ygAV6wURdIdInWRcFIl46UjUQ1eV7BEndGe8L661OoG-clRi7EgInLX4LPu9Jfw4fq0bnVYHqg7RFi?auto=format&dpr=1&w=3840","Pudgy Penguins","390","4,044 ETH","-52%","10.95 ETH"
"48","https://opensea.io/collection/ultiverse-electric-sheep","https://i.seadn.io/gcs/files/a3f8c2e59c4d856dae07579ccdbbda3e.gif?auto=format&dpr=1&w=3840","Ultiverse - Electric Sheep","279","465 ETH","+47%","1.85 ETH"
"52","https://opensea.io/collection/pixels-farm","https://i.seadn.io/gcs/files/39bc09683242af3e70535579f36ddfd9.png?auto=format&dpr=1&w=3840","Pixels - Farm Land","260","445 ETH","+10%","1.94 ETH"
"56","https://opensea.io/collection/wanderers-ram-beta-bundle","https://i.seadn.io/s/raw/files/bae44ff3cef5f02a6bf83d71f63b7fef.gif?auto=format&dpr=1&w=3840","Wanderers - RAM Beta Bundle","243","19 ETH","-72%","0.09 ETH"
"60","https://opensea.io/collection/rtfkt-animus-egg","https://i.seadn.io/gcs/files/44e8866f6b904542b7bb59dc12af64f2.gif?auto=format&dpr=1&w=3840","RTFKT Animus Egg 🥚","224","64 ETH","+58%","0.38 ETH"
"62","https://opensea.io/collection/doodles-official","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Doodles Original Collection","214","403 ETH","-13%","1.90 ETH"
"63","https://opensea.io/collection/grayboys","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Gray Boys","211","17 ETH","+91%","0.10 ETH"
"64","https://opensea.io/collection/thememes6529","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","The Memes by 6529","209","29 ETH","-49%","0.03 ETH"
"61","https://opensea.io/collection/akidcalledbeast","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","a KID called BEAST","224","65 ETH","-32%","0.28 ETH"
"58","https://opensea.io/collection/genesis-creepz","https://i.seadn.io/gcs/files/13f3b6e7226f54d739ad8c3ed838802b.png?auto=format&dpr=1&w=3840","Creepz by OVERLORD","226","748 ETH","-57%","3 ETH"
