idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
25,https://www.binance.com/vi/nft/collection/ultiverse--electric-sheep-672112566952509441?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1675066329688_4bmb9ttv3yaz9u5fbdknuq76v2zvrn5x.webp,Ultiverse - Electric Sheep,--,323.75 ETH,232.45,1.79 ETH,binance,11/12/2023
26,https://www.binance.com/vi/nft/collection/doodles-533647159874920449?isBack=1,https://public.nftstatic.com/static/nft/webp/40d30afcdd6a49939e89bb124e4cf85c_64x64.webp,Doodles,"5,537",445.97 ETH,-14.24,1.89 ETH,binance,11/12/2023
27,https://www.binance.com/vi/nft/collection/gemesis-695709251536801793?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680634925214_xtb6fk14mq6we8qt87wamdypf3uxs0uy_64x64.webp,Gemesis,"45,179",3.23 ETH,-46.08,0.01 ETH,binance,11/12/2023
28,https://www.binance.com/vi/nft/collection/cool-cats-nft-619803992157577216?isBack=1,https://public.nftstatic.com/static/nft/webp/d1591836d6d44daf80b61960cda79893_64x64.webp,Cool Cats NFT,"5,631",225.85 ETH,-15.36,1.04 ETH,binance,11/12/2023
29,https://www.binance.com/vi/nft/collection/kanpai-pandas-668552893376839681?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674160231524_iprtxuwr3k0i4mkau3lhk8ig6nd4hvkv_64x64.webp,Kanpai Pandas,"2,147",421.89 ETH,-58.85,1.79 ETH,binance,11/12/2023
30,https://www.binance.com/vi/nft/collection/otherside-vessels-696169778363047937?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680744730441_4lg38ehc0z91k4qmw66teiz4xj5f9ozz_64x64.webp,Otherside Vessels,"6,327",49.55 ETH,-27.01,0.17 ETH,binance,11/12/2023
31,https://www.binance.com/vi/nft/collection/bitmates-706629948352376833?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1683238570394_9heue7g9w0ak84snwwplkkbz0hp5izqf_64x64.webp,Bitmates,"1,998",8.12 ETH,702.45,0.05 ETH,binance,11/12/2023
32,https://www.binance.com/vi/nft/collection/otherside-koda-696226439345848321?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680758170366_wmcb8c1tmjosv0n67f3wkhpng5hho7ib_64x64.webp,Otherside Koda,"2,780",887.65 ETH,110.01,3.87 ETH,binance,11/12/2023
33,https://www.binance.com/vi/nft/collection/azuki-elemental-beans-726020668084563969?isBack=1,https://public.nftstatic.com/static/nft/res/0ac510b4d43d490eb847787c7f67b4c2.jpeg,Azuki Elemental Beans,"1,524",127.32 ETH,-18.4,0.71 ETH,binance,11/12/2023
34,https://www.binance.com/vi/nft/collection/grids-by-tristan-rettich-722257919101411329?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1686964570311_leki481qy9531umylj3gb5611wtoffty_64x64.webp,GRIDS By Tristan Rettich,272,16.92 ETH,"1,700.11",0.13 ETH,binance,11/12/2023
35,https://www.binance.com/vi/nft/collection/kandyland-696739778014744576?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680880570454_45wtm4cu1xba1kpzkwzthcrzf2v3ali9_64x64.webp,Kandyland,"2,142",7.41 ETH,631.2,0.04 ETH,binance,11/12/2023
36,https://www.binance.com/vi/nft/collection/binary-dex-686060667337342977?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678334410170_08j5xjmh3yjh7dy26tzt1u6div9pnwl1_64x64.webp,Binary: DEX,1,10.61 ETH,-69.77,0.05 ETH,binance,11/12/2023
37,https://www.binance.com/vi/nft/collection/bored-ape-kennel-club-641881108745592833?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667801182515_w2evj8h6omdvfgozzfyru7oqwpfjr3tm_64x64.webp,Bored Ape Kennel Club,"5,113",262.12 ETH,-36.87,1.61 ETH,binance,11/12/2023
38,https://www.binance.com/vi/nft/collection/everai-heroes-duo-640794975471181825?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667542228225_g77pkncsutlryacuizq5be9crn8b23zt.webp,Everai Heroes: Duo,--,19.7 ETH,"1,167.35",< 0.01 ETH,binance,11/12/2023
39,https://www.binance.com/vi/nft/collection/kpr-664790673723109376?isBack=1,https://public.nftstatic.com/static/nft/webp/ff69bc17499540388fb659be5a65b094_64x64.webp,KPR,7,18.85 ETH,95.21,0.14 ETH,binance,11/12/2023
40,https://www.binance.com/vi/nft/collection/tiny-dinos-eth-676215816910868481?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1675987214870_fi461a6grvrh9gx3hx8wqk0ufu9ivi1d_64x64.webp,tiny dinos (eth),--,10.95 ETH,-87.64,0.05 ETH,binance,11/12/2023
41,https://www.binance.com/vi/nft/collection/pixl-pets--genesis-collection-641879140073607169?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667800713290_l44d8u57ilxqf81nrqfzm91nx5leoiod_64x64.webp,Pixl Pets - Genesis Collection,--,15.26 ETH,55.47,< 0.01 ETH,binance,11/12/2023
42,https://www.binance.com/vi/nft/collection/timeless-characters-697011633871130625?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680945370445_r0lapuye4u0s8o44o2mfog2i6fwyoiqh_64x64.webp,Timeless Characters,"2,920",42.03 ETH,-42.54,0.3 ETH,binance,11/12/2023
43,https://www.binance.com/vi/nft/collection/sproto-gremlins-716712639836319745?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1685642530493_5vccjl2p8zf4olfz4lhpa27bskb5avlr_64x64.webp,Sproto Gremlins,"1,145",86.41 ETH,20.69,0.56 ETH,binance,11/12/2023
44,https://www.binance.com/vi/nft/collection/ether-avatar-731536572737953793?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1689566901298_gsgllydx488c9gvs2tgud6zn7aq456ib_64x64.webp,Ether Avatar,"1,051",25.8 ETH,-42.66,0.19 ETH,binance,11/12/2023
45,https://www.binance.com/vi/nft/collection/sappy-seals-640794269434580993?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667542059838_3hroxtrh283yvhqwq8qf5iydga25dpk9_64x64.webp,Sappy Seals,"1,915",96.34 ETH,-67.12,0.63 ETH,binance,11/12/2023
46,https://www.binance.com/vi/nft/collection/rtfkt-animus-egg-%F0%9F%A5%9A-668560421432160257?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674162026371_r6meix177whxwbk4syb3119bzswb3vy7_64x64.webp,RTFKT Animus Egg 🥚,"6,481",36.3 ETH,-13.64,0.27 ETH,binance,11/12/2023
47,https://www.binance.com/vi/nft/collection/rug-radio--genesis-nft-640793984944443393?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541992061_lkz2hsj62o0nz4egdfsjk2i6j4l271rx_64x64.webp,Rug Radio - Genesis NFT,"2,107",23.88 ETH,-79.82,0.17 ETH,binance,11/12/2023
48,https://www.binance.com/vi/nft/collection/alts-by-adidas-692844154568654849?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1679951719465_3slit7lh161wl4hnzrc6079axrpu157r_64x64.webp,ALTS by adidas,"8,693",12.77 ETH,-31.05,0.11 ETH,binance,11/12/2023
49,https://www.binance.com/vi/nft/collection/renga-640789951180509185?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541030366_d35qwj7v9lp5ybyp240ud5a5r5gnqjr8_64x64.webp,RENGA,"2,927",32.71 ETH,-32.31,0.21 ETH,binance,11/12/2023
50,https://www.binance.com/vi/nft/collection/san-frantokyo-genesis-pass-746145329058648065?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692659770288_1qoqg5x4vge5rq6jrx1brcxj5es1nh9g_64x64.webp,San FranTokyo Genesis Pass,555,67.84 ETH,75.7,0.55 ETH,binance,11/12/2023
51,https://www.binance.com/vi/nft/collection/ninja-squad-official-668567990451990529?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674163830963_w4j853y6degimoiihixeezdzda3mqots_64x64.webp,Ninja Squad Official,3,27.45 ETH,223.81,0.13 ETH,binance,11/12/2023
52,https://www.binance.com/vi/nft/collection/treeverse-plots-640790042729156609?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541052115_gnp9ih8fn60e3g6u42qccdukigamspxi_64x64.webp,Treeverse Plots,"3,317",89.07 ETH,-70.71,0.7 ETH,binance,11/12/2023
53,https://www.binance.com/vi/nft/collection/mavia-land-nfts-548137737250500609?isBack=1,https://public.nftstatic.com/static/nft/webp/f4fa02b24db9429a9ff42c3d04cd19b0_64x64.webp,Mavia Land NFTs,120,99.56 ETH,0.11,0.65 ETH,binance,11/12/2023
54,https://www.binance.com/vi/nft/collection/funapes-nft-669149289953771521?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674302423555_402k0xa58icwguf2d9jynvsua3c6i9pa_64x64.webp,FunApes NFT,4,3.95 ETH,195.02,0.04 ETH,binance,11/12/2023
55,https://www.binance.com/vi/nft/collection/impostors-genesis-aliens-642015686716870657?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667833268419_e0vmx58ravbk75us7h79i932gv6qwr5o.webp,Impostors Genesis Aliens,"1,207",81.24 ETH,-4.4,< 0.01 ETH,binance,11/12/2023
56,https://www.binance.com/vi/nft/collection/hvmtl-688529436169109505?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678923010526_splge3rvc3uwgok6mvdm56xog6e42fg3_64x64.webp,HV-MTL,"8,491",32.12 ETH,-72.97,0.2 ETH,binance,11/12/2023
57,https://www.binance.com/vi/nft/collection/checks--vv-edition-667186315421179905?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673834413975_66tumrmx9me89vhy57veg2l1w5qf49fu_64x64.webp,Checks - VV Edition,"1,223",68.83 ETH,-66.7,0.57 ETH,binance,11/12/2023
58,https://www.binance.com/vi/nft/collection/mocaverse-687588315884740608?isBack=1,https://public.nftstatic.com/static/nft/webp/61ca8908746a49518229060820474f2e_64x64.webp,Mocaverse,"2,096",423.97 ETH,-26.87,3.18 ETH,binance,11/12/2023
59,https://www.binance.com/vi/nft/collection/genesis-box-663726950074187776?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673009637013_ihm2khge8kue2pccm6eecp0qoii06v49_64x64.webp,Genesis Box,3,2.56 ETH,311.19,0.03 ETH,binance,11/12/2023
60,https://www.binance.com/vi/nft/collection/oh-ottie-675649623394525185?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1675852223820_w5amaa3vrimv452ral6oekwcu3p0uhi9_64x64.webp,Oh Ottie!,--,127.11 ETH,191.31,1.34 ETH,binance,11/12/2023
61,https://www.binance.com/vi/nft/collection/the-plooshies-693946372919484417?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1680214508850_as6khrl83vl23e3szli5mgpccg7vppjx_64x64.webp,The Plooshies,--,61.06 ETH,57.61,0.43 ETH,binance,11/12/2023
62,https://www.binance.com/vi/nft/collection/seizon-685539739877101569?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678210211353_2rxjm9xyujysovvjm99svnyijog0gfc7_64x64.webp,Seizon,"1,822",4.61 ETH,-17.46,0.02 ETH,binance,11/12/2023
63,https://www.binance.com/vi/nft/collection/pixelady-maker-697430585308545025?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681045330327_bnudbsuywo8fkumtgc5wqtgfxke84emj_64x64.webp,Pixelady Maker,"1,831",7.34 ETH,21.73,0.05 ETH,binance,11/12/2023
64,https://www.binance.com/vi/nft/collection/0n1-force-642353810240229377?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667913883343_wtzv4cg0pywu4ldf6fgery1tzvgomugp_64x64.webp,0N1 Force,"3,632",99.02 ETH,-72.47,0.85 ETH,binance,11/12/2023
65,https://www.binance.com/vi/nft/collection/azra-games--the-hopeful-679979349445599233?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676884510955_uu0ecmurm7osqcakpqosv2hhbxc54xjc_64x64.webp,Azra Games - The Hopeful,1,62.12 ETH,-83.86,0.65 ETH,binance,11/12/2023
66,https://www.binance.com/vi/nft/collection/gh0stly-gh0sts-eth-566162957453008897?isBack=1,https://public.nftstatic.com/static/nft/webp/8b4a6ac901074d479d3c656904d6c667_64x64.webp,Gh0stly gh0sts ETH,1,15.74 ETH,-90.43,< 0.01 ETH,binance,11/12/2023
67,https://www.binance.com/vi/nft/collection/sybil-samurai-718218804508082177?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1686001571042_pw10695k0a3wwd9m4a0c289zanv19hfd_64x64.webp,Sybil Samurai,"1,336",35.33 ETH,-56.19,0.1 ETH,binance,11/12/2023
68,https://www.binance.com/vi/nft/collection/allstarz-official-679084715994247169?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676671213730_hj4aysbrjp5xhhkg7isybutk6lljq3go_64x64.webp,Allstarz Official,397,1.65 ETH,"2,176.56",< 0.01 ETH,binance,11/12/2023
69,https://www.binance.com/vi/nft/collection/the-bakery-genesis-700771389802242049?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681841770390_m6xd76reyzpt8928latyf7goim5qdvit_64x64.webp,The Bakery Genesis,246,47.4 ETH,325.78,0.65 ETH,binance,11/12/2023
70,https://www.binance.com/vi/nft/collection/meebits-620207919082143744?isBack=1,https://public.nftstatic.com/static/nft/webp/5bc971125c4640b0be2ddb6f08ee1367_64x64.webp,Meebits,"6,580",122.97 ETH,-51.84,1.17 ETH,binance,11/12/2023
71,https://www.binance.com/vi/nft/collection/kubz-662917212174016513?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1672816580476_glax7i9b1b0n2k5jiczlro0gsscsdv0p_64x64.webp,Kubz,"1,865",36.11 ETH,-46.16,0.39 ETH,binance,11/12/2023
72,https://www.binance.com/vi/nft/collection/the-seekers-680738105300852737?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1677065412449_ew6df1n7c9q2x8sq4i7b10rpxuiqab50_64x64.webp,The Seekers,2,4.15 ETH,-43.61,0.04 ETH,binance,11/12/2023
73,https://www.binance.com/vi/nft/collection/radbro-webring-685641658880053249?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678234510721_hl25p0fp9a0j2wnpiu4p74hkrgncx8qj_64x64.webp,Radbro Webring,617,10.15 ETH,118.28,0.13 ETH,binance,11/12/2023
74,https://www.binance.com/vi/nft/collection/the-captainz-664106493958045697?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673100127317_ftyn7zwf6v3raznvt22ayl2k1f1t6kk4_64x64.webp,The Captainz,"3,993",469.28 ETH,-70.02,4.27 ETH,binance,11/12/2023
75,https://www.binance.com/vi/nft/collection/moonbirds-mythics-734892440581369857?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1689976930338_qg1pg6tvcd6pyf75p7lek9u2usrmvmfm_64x64.webp,Moonbirds: Mythics,"2,005",12.33 ETH,-53.52,0.13 ETH,binance,11/12/2023
76,https://www.binance.com/vi/nft/collection/io-imaginary-ones-640791002639015937?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541281007_gxntqq1c79jlnpmn8q4sdkd2qjj8bad4_64x64.webp,IO: Imaginary Ones,"1,276",100.09 ETH,-34.73,1.12 ETH,binance,11/12/2023
77,https://www.binance.com/vi/nft/collection/murakamiflowers-official-627028020862181376?isBack=1,https://public.nftstatic.com/static/nft/webp/4fc992104dd54f9385155c58033f45ed_64x64.webp,Murakami.Flowers Official,"5,494",32.73 ETH,-14.89,0.33 ETH,binance,11/12/2023
78,https://www.binance.com/vi/nft/collection/wilder-world-641539678750429185?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667719779268_e9sawvhbrtib12vdjc9h8l7ebfvlfp6b_64x64.webp,Wilder World,--,29.81 ETH,175.26,0.29 ETH,binance,11/12/2023
79,https://www.binance.com/vi/nft/collection/cult-736334451469512705?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1690320730314_78tzg3nbetqoirs0cmwqk8v4zrjwz05a_64x64.webp,Cult,612,5.16 ETH,-81.84,0.04 ETH,binance,11/12/2023
80,https://www.binance.com/vi/nft/collection/isekai-meta-641539645632204801?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667719771389_wmhhhyniyyl3s7rkdygnnefj9kjqsih6_64x64.webp,Isekai Meta,--,3.25 ETH,162.11,< 0.01 ETH,binance,11/12/2023
81,https://www.binance.com/vi/nft/collection/nft-worlds-genesis-avatars-700888436944719873?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681869730442_bymgfw4y6pvn16qmwk15jtfw3k02fd5l_64x64.webp,NFT Worlds Genesis Avatars,"3,639",15.27 ETH,-68.31,0.18 ETH,binance,11/12/2023
82,https://www.binance.com/vi/nft/collection/10ktf-g-tags-742385557008793601?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1691763370479_g02uw3ycsu4di1trj4det9m1bezi6uas_64x64.webp,10KTF G Tags,824,23.84 ETH,3.69,0.21 ETH,binance,11/12/2023
83,https://www.binance.com/vi/nft/collection/midnightbreeze-694674937912438785?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1680388212264_7cdiwnym5j6hbrz5846repg0k1gs3dld_64x64.webp,MidnightBreeze,"2,751",14.39 ETH,29.63,0.18 ETH,binance,11/12/2023
84,https://www.binance.com/vi/nft/collection/metacene-apostle-nft-737448009817190401?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1690586162641_i0trgzw47810akefyehozzv2xw4nh87w_64x64.webp,Metacene Apostle NFT,--,34.97 ETH,136.55,0.56 ETH,binance,11/12/2023
85,https://www.binance.com/vi/nft/collection/valhalla-663727015325208577?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673009652524_fjwmm63uod0xwcjpqm22yo660hw7g9di_64x64.webp,Valhalla,"2,503",11.61 ETH,-11.47,0.14 ETH,binance,11/12/2023
86,https://www.binance.com/vi/nft/collection/merge-vv-671772778938806273?isBack=1,https://public.nftstatic.com/nft/temp/cex/nft-cex/S3/1674927911531_70d74t7eg930ogriq8mt3zqqbxckaalc.svg,MERGE VV,12,0.82 ETH,-19.29,< 0.01 ETH,binance,11/12/2023
87,https://www.binance.com/vi/nft/collection/mfers-619382785107288064?isBack=1,https://public.nftstatic.com/static/nft/webp/5332395a05fc4826b6b19c87118f90eb_64x64.webp,mfers,"5,703",54.19 ETH,-49.7,0.63 ETH,binance,11/12/2023
88,https://www.binance.com/vi/nft/collection/wreck-league-majestics-744597625424797697?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692290764236_pbei6qgfkh0fbkptqc23093lb8fwqi3f_64x64.webp,Wreck League Majestics,"1,249",2.52 ETH,101.11,0.01 ETH,binance,11/12/2023
89,https://www.binance.com/vi/nft/collection/the-sandbox-688009096191889409?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678798951772_mg0wbx0v4jd1k5xjoh4876pg6nhbdxwf_64x64.webp,The Sandbox,"16,078",25.57 ETH,-46.71,0.28 ETH,binance,11/12/2023
90,https://www.binance.com/vi/nft/collection/yaypegs-662917746812416001?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1672816707897_63ucn3fkjo3gys6sp1ygd6f768cqbcmw_64x64.webp,Yaypegs,"2,695",0.78 ETH,129.73,< 0.01 ETH,binance,11/12/2023
91,https://www.binance.com/vi/nft/collection/llamaverse-genesis-676373323469885441?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676024767401_zq26rixhcyv2wqhbcyaq2alckuyju32b_64x64.webp,Llamaverse Genesis,--,19.46 ETH,65.94,0.18 ETH,binance,11/12/2023
