"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"14","https://www.binance.com/vi/nft/collection/otherdeed-expanded-696173597875834881?isBack=1","","Otherdeed Expanded","12,609","229.83 ETH","+5.43","0.29 ETH"
"15","https://www.binance.com/vi/nft/collection/nakamigos-690968054768242689?isBack=1","","Nakamigos","5,585","80.27 ETH","-20.40","0.17 ETH"
"16","https://www.binance.com/vi/nft/collection/redacted-remilio-babies-668643429774356481?isBack=1","","Redacted Remilio Babies","2,552","185.72 ETH","-55.02","0.54 ETH"
"17","https://www.binance.com/vi/nft/collection/genuine-undead-640795709716135937?isBack=1","","Genuine Undead","2,830","33.52 ETH","+18.53","0.11 ETH"
"18","https://www.binance.com/vi/nft/collection/beanz-official-641881145226350593?isBack=1","","BEANZ Official","7,653","136.18 ETH","-24.63","0.41 ETH"
"19","https://www.binance.com/vi/nft/collection/otherdeed-for-otherside-641881071684722689?isBack=1","","Otherdeed for Otherside","3,031","312.29 ETH","-3.84","0.58 ETH"
"20","https://www.binance.com/vi/nft/collection/a-kid-called-beast-667186301852073985?isBack=1","","a KID called BEAST","3,376","77.46 ETH","-0.79","0.28 ETH"
"21","https://www.binance.com/vi/nft/collection/bored-ape-yacht-club-505570382194139137?isBack=1","","Bored Ape Yacht Club","5,646","7.2K ETH","-48.51","27.89 ETH"
"22","https://www.binance.com/vi/nft/collection/ultiverse--electric-sheep-672112566952509441?isBack=1","","Ultiverse - Electric Sheep","--","371.95 ETH","+317.23","1.89 ETH"
"23","https://www.binance.com/vi/nft/collection/doodles-533647159874920449?isBack=1","","Doodles","5,540","416.18 ETH","-15.37","1.94 ETH"
"24","https://www.binance.com/vi/nft/collection/pixelmon-trainers--generation-1-697041778276491265?isBack=1","","Pixelmon Trainers - Generation 1","1,238","97.17 ETH","-50.91","0.45 ETH"
"25","https://www.binance.com/vi/nft/collection/gemesis-695709251536801793?isBack=1","","Gemesis","45,180","3.07 ETH","-29.51","0.01 ETH"
"26","https://www.binance.com/vi/nft/collection/otherside-vessels-696169778363047937?isBack=1","","Otherside Vessels","6,323","47.85 ETH","-33.38","0.19 ETH"
"27","https://www.binance.com/vi/nft/collection/binary-dex-686060667337342977?isBack=1","","Binary: DEX","1","10.65 ETH","-70.58","0.05 ETH"
"28","https://www.binance.com/vi/nft/collection/gray-boys-568400688167141377?isBack=1","","Gray Boys","--","15.21 ETH","-53.89","< 0.01 ETH"
"29","https://www.binance.com/vi/nft/collection/kanpai-pandas-668552893376839681?isBack=1","","Kanpai Pandas","2,146","359.66 ETH","-65.62","1.91 ETH"
"30","https://www.binance.com/vi/nft/collection/otherside-koda-696226439345848321?isBack=1","","Otherside Koda","2,774","900.39 ETH","+90.95","4.39 ETH"
"31","https://www.binance.com/vi/nft/collection/azuki-elemental-beans-726020668084563969?isBack=1","","Azuki Elemental Beans","1,525","119.83 ETH","-28.29","0.72 ETH"
"32","https://www.binance.com/vi/nft/collection/kpr-664790673723109376?isBack=1","","KPR","7","21.93 ETH","+143.48","0.15 ETH"
"33","https://www.binance.com/vi/nft/collection/bitmates-706629948352376833?isBack=1","","Bitmates","1,999","7.47 ETH","+320.44","0.05 ETH"
"34","https://www.binance.com/vi/nft/collection/parallel-avatars-729456622577106945?isBack=1","","Parallel Avatars","2,170","182.06 ETH","-40.08","1.08 ETH"
"35","https://www.binance.com/vi/nft/collection/grids-by-tristan-rettich-722257919101411329?isBack=1","","GRIDS By Tristan Rettich","273","17.02 ETH","+1,713.10","0.12 ETH"
"36","https://www.binance.com/vi/nft/collection/cool-cats-nft-619803992157577216?isBack=1","","Cool Cats NFT","5,624","176.46 ETH","-41.19","1.02 ETH"
"37","https://www.binance.com/vi/nft/collection/bored-ape-kennel-club-641881108745592833?isBack=1","","Bored Ape Kennel Club","5,119","273.42 ETH","-24.46","1.65 ETH"
"38","https://www.binance.com/vi/nft/collection/everai-heroes-duo-640794975471181825?isBack=1","","Everai Heroes: Duo","--","20.82 ETH","+1,213.42","< 0.01 ETH"
"39","https://www.binance.com/vi/nft/collection/kandyland-696739778014744576?isBack=1","","Kandyland","2,142","7.5 ETH","+752.85","0.04 ETH"
"40","https://www.binance.com/vi/nft/collection/rtfkt-animus-egg-%F0%9F%A5%9A-668560421432160257?isBack=1","","RTFKT Animus Egg 🥚","6,476","39.34 ETH","-8.44","0.3 ETH"
"41","https://www.binance.com/vi/nft/collection/ether-avatar-731536572737953793?isBack=1","","Ether Avatar","1,051","26.3 ETH","-9.34","0.17 ETH"
"42","https://www.binance.com/vi/nft/collection/renga-640789951180509185?isBack=1","","RENGA","2,929","35.41 ETH","-16.25","0.22 ETH"
"43","https://www.binance.com/vi/nft/collection/funapes-nft-669149289953771521?isBack=1","","FunApes NFT","4","4.68 ETH","+285.99","0.04 ETH"
"44","https://www.binance.com/vi/nft/collection/pixl-pets--genesis-collection-641879140073607169?isBack=1","","Pixl Pets - Genesis Collection","--","14.2 ETH","+16.66","< 0.01 ETH"
"45","https://www.binance.com/vi/nft/collection/alts-by-adidas-692844154568654849?isBack=1","","ALTS by adidas","8,691","12.92 ETH","-26.24","0.11 ETH"
"46","https://www.binance.com/vi/nft/collection/sproto-gremlins-716712639836319745?isBack=1","","Sproto Gremlins","1,143","80.24 ETH","+15.47","0.59 ETH"
"47","https://www.binance.com/vi/nft/collection/oh-ottie-675649623394525185?isBack=1","","Oh Ottie!","--","144.65 ETH","+251.17","1.43 ETH"
"48","https://www.binance.com/vi/nft/collection/treeverse-plots-640790042729156609?isBack=1","","Treeverse Plots","3,317","89.24 ETH","-60.80","0.72 ETH"
"49","https://www.binance.com/vi/nft/collection/azra-games--the-hopeful-679979349445599233?isBack=1","","Azra Games - The Hopeful","1","72.05 ETH","-81.67","0.7 ETH"
"50","https://www.binance.com/vi/nft/collection/hvmtl-688529436169109505?isBack=1","","HV-MTL","8,487","33.24 ETH","-70.75","0.2 ETH"
"51","https://www.binance.com/vi/nft/collection/genesis-box-663726950074187776?isBack=1","","Genesis Box","3","2.63 ETH","+294.32","0.02 ETH"
"52","https://www.binance.com/vi/nft/collection/san-frantokyo-genesis-pass-746145329058648065?isBack=1","","San FranTokyo Genesis Pass","555","61.97 ETH","+40.57","0.55 ETH"
"53","https://www.binance.com/vi/nft/collection/rug-radio--genesis-nft-640793984944443393?isBack=1","","Rug Radio - Genesis NFT","2,106","20.12 ETH","-83.03","0.16 ETH"
"54","https://www.binance.com/vi/nft/collection/impostors-genesis-aliens-642015686716870657?isBack=1","","Impostors Genesis Aliens","1,208","80.4 ETH","+10.70","< 0.01 ETH"
"55","https://www.binance.com/vi/nft/collection/pixelady-maker-697430585308545025?isBack=1","","Pixelady Maker","1,829","7.43 ETH","+36.07","0.07 ETH"
"56","https://www.binance.com/vi/nft/collection/mavia-land-nfts-548137737250500609?isBack=1","","Mavia Land NFTs","120","95.58 ETH","+10.49","0.61 ETH"
"57","https://www.binance.com/vi/nft/collection/sappy-seals-640794269434580993?isBack=1","","Sappy Seals","1,912","78.77 ETH","-71.37","0.65 ETH"
"58","https://www.binance.com/vi/nft/collection/the-seekers-680738105300852737?isBack=1","","The Seekers","2","4.92 ETH","-28.72","0.04 ETH"
"59","https://www.binance.com/vi/nft/collection/mocaverse-687588315884740608?isBack=1","","Mocaverse","2,092","387.59 ETH","-39.37","3.37 ETH"
"60","https://www.binance.com/vi/nft/collection/checks--vv-edition-667186315421179905?isBack=1","","Checks - VV Edition","1,222","60.97 ETH","-70.40","0.54 ETH"
"61","https://www.binance.com/vi/nft/collection/the-bakery-genesis-700771389802242049?isBack=1","","The Bakery Genesis","246","50.81 ETH","+380.92","0.61 ETH"
"62","https://www.binance.com/vi/nft/collection/radbro-webring-685641658880053249?isBack=1","","Radbro Webring","619","10.96 ETH","+190.32","0.13 ETH"
"63","https://www.binance.com/vi/nft/collection/metacene-apostle-nft-737448009817190401?isBack=1","","Metacene Apostle NFT","--","56.79 ETH","+220.03","1.38 ETH"
"64","https://www.binance.com/vi/nft/collection/allstarz-official-679084715994247169?isBack=1","","Allstarz Official","397","1.64 ETH","+1,644.03","< 0.01 ETH"
"65","https://www.binance.com/vi/nft/collection/meebits-620207919082143744?isBack=1","","Meebits","6,578","119.81 ETH","-52.37","1.18 ETH"
"66","https://www.binance.com/vi/nft/collection/ninja-squad-official-668567990451990529?isBack=1","","Ninja Squad Official","2","24.01 ETH","+97.81","0.12 ETH"
"67","https://www.binance.com/vi/nft/collection/ens-maxis-717807349905440769?isBack=1","","ENS Maxis","1,604","2.17 ETH","-15.11","0.01 ETH"
"68","https://www.binance.com/vi/nft/collection/tiny-dinos-eth-676215816910868481?isBack=1","","tiny dinos (eth)","--","5.68 ETH","-93.99","0.05 ETH"
"69","https://www.binance.com/vi/nft/collection/sybil-samurai-718218804508082177?isBack=1","","Sybil Samurai","1,338","40.43 ETH","-51.58","0.11 ETH"
"70","https://www.binance.com/vi/nft/collection/the-captainz-664106493958045697?isBack=1","","The Captainz","3,992","468.41 ETH","-49.00","4.6 ETH"
"71","https://www.binance.com/vi/nft/collection/wilder-world-641539678750429185?isBack=1","","Wilder World","--","30.46 ETH","+141.51","0.3 ETH"
"72","https://www.binance.com/vi/nft/collection/mfers-619382785107288064?isBack=1","","mfers","5,696","64.41 ETH","-38.85","0.63 ETH"
"73","https://www.binance.com/vi/nft/collection/isekai-meta-641539645632204801?isBack=1","","Isekai Meta","--","3.34 ETH","+532.87","< 0.01 ETH"
"74","https://www.binance.com/vi/nft/collection/valhalla-663727015325208577?isBack=1","","Valhalla","2,503","12.62 ETH","+10.80","0.13 ETH"
"75","https://www.binance.com/vi/nft/collection/kubz-662917212174016513?isBack=1","","Kubz","1,866","32.05 ETH","-49.42","0.4 ETH"
"76","https://www.binance.com/vi/nft/collection/10ktf-g-tags-742385557008793601?isBack=1","","10KTF G Tags","824","24.07 ETH","+20.69","0.22 ETH"
"77","https://www.binance.com/vi/nft/collection/seizon-685539739877101569?isBack=1","","Seizon","1,821","2.24 ETH","-70.77","0.03 ETH"
"78","https://www.binance.com/vi/nft/collection/murakamiflowers-official-627028020862181376?isBack=1","","Murakami.Flowers Official","5,493","28.84 ETH","-31.25","0.33 ETH"
"79","https://www.binance.com/vi/nft/collection/first-first-nfts-714058981273964545?isBack=1","","First First NFTs","1,658","10.2 ETH","+185.09","0.11 ETH"
"80","https://www.binance.com/vi/nft/collection/0n1-force-642353810240229377?isBack=1","","0N1 Force","3,631","71.33 ETH","-78.86","0.88 ETH"
"81","https://www.binance.com/vi/nft/collection/wreck-league-majestics-744597625424797697?isBack=1","","Wreck League Majestics","1,250","2.55 ETH","+99.65","0.02 ETH"
"82","https://www.binance.com/vi/nft/collection/moonbirds-mythics-734892440581369857?isBack=1","","Moonbirds: Mythics","2,005","10.48 ETH","-62.04","0.15 ETH"
"83","https://www.binance.com/vi/nft/collection/gh0stly-gh0sts-eth-566162957453008897?isBack=1","","Gh0stly gh0sts ETH","1","9.61 ETH","-94.40","< 0.01 ETH"
"84","https://www.binance.com/vi/nft/collection/the-plooshies-693946372919484417?isBack=1","","The Plooshies","--","41.78 ETH","-22.97","0.44 ETH"
"85","https://www.binance.com/vi/nft/collection/yaypegs-662917746812416001?isBack=1","","Yaypegs","2,696","0.8 ETH","+106.48","0.01 ETH"
"86","https://www.binance.com/vi/nft/collection/io-imaginary-ones-640791002639015937?isBack=1","","IO: Imaginary Ones","1,309","84.68 ETH","-52.15","1.12 ETH"
"87","https://www.binance.com/vi/nft/collection/helix--parallel-city-land-692021201366544385?isBack=1","","HELIX - PARALLEL CITY LAND","--","2.42 ETH","-49.30","0.04 ETH"
"88","https://www.binance.com/vi/nft/collection/llamaverse-genesis-676373323469885441?isBack=1","","Llamaverse Genesis","--","18.98 ETH","+62.94","0.18 ETH"
"89","https://www.binance.com/vi/nft/collection/ocm-karma-676155436712349697?isBack=1","","OCM Karma","410","20.34 ETH","-38.27","0.15 ETH"
"90","https://www.binance.com/vi/nft/collection/nft-worlds-genesis-avatars-700888436944719873?isBack=1","","NFT Worlds Genesis Avatars","3,640","12.69 ETH","-74.88","0.18 ETH"
"91","https://www.binance.com/vi/nft/collection/mutant-hounds-666139648539058177?isBack=1","","Mutant Hounds","5","10.06 ETH","-67.88","0.14 ETH"
"92","https://www.binance.com/vi/nft/collection/akutar-576682691089682433?isBack=1","","Akutar","4,985","6.52 ETH","-22.90","0.08 ETH"
"93","https://www.binance.com/vi/nft/collection/mongs-nft-703704419233050625?isBack=1","","MONGS NFT","1,802","6.26 ETH","+29.66","0.08 ETH"
"94","https://www.binance.com/vi/nft/collection/delabs-adventure-pass-official-696498191439306753?isBack=1","","Delabs Adventure Pass Official","245","15.76 ETH","-35.09","0.24 ETH"
"95","https://www.binance.com/vi/nft/collection/cult-736334451469512705?isBack=1","","Cult","610","3.72 ETH","-82.61","0.05 ETH"
"96","https://www.binance.com/vi/nft/collection/killabits-672327761946296321?isBack=1","","KILLABITS","916","9.71 ETH","-68.85","0.19 ETH"
"97","https://www.binance.com/vi/nft/collection/hero-galaxy-heroes-641541703451414529?isBack=1","","Hero Galaxy: Heroes","--","4.4 ETH","+128.46","< 0.01 ETH"
"98","https://www.binance.com/vi/nft/collection/the-potatoz-627028585490763776?isBack=1","","The Potatoz","2,753","124.94 ETH","-33.72","1.75 ETH"
"99","https://www.binance.com/vi/nft/collection/wonderpals-640794455237775361?isBack=1","","WonderPals","13","3.19 ETH","+34.46","0.04 ETH"
"100","https://www.binance.com/vi/nft/collection/midnightbreeze-694674937912438785?isBack=1","","MidnightBreeze","2,750","11.7 ETH","-8.29","0.18 ETH"
