idNFT,urlNFT,imageNFT,nameNFT,salesNFT,volumnNFT,changeNFT,floorPriceNFT,gateway,datetime
54,https://www.binance.com/vi/nft/collection/bitmates-706629948352376833?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1683238570394_9heue7g9w0ak84snwwplkkbz0hp5izqf_64x64.webp,Bitmates,"1,998",4.91 ETH,24.13,0.05 ETH,binance,18/12/2023
55,https://www.binance.com/vi/nft/collection/azuki-566536999900893185?isBack=1,https://public.nftstatic.com/static/nft/webp/303d4787c96242a1bb000136dd57f405_64x64.webp,Azuki,"4,194",687.67 ETH,-47.99,5.8 ETH,binance,18/12/2023
56,https://www.binance.com/vi/nft/collection/a-kid-called-beast-667186301852073985?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673834410745_8lovx1dxjo5q5cj04jt4ibuzkvhnbujw_64x64.webp,a KID called BEAST,"3,376",22.16 ETH,138.43,0.32 ETH,binance,18/12/2023
57,https://www.binance.com/vi/nft/collection/milady-maker-640794577033273345?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667874736142_4iimvwacp4r3v0khr6j8sr2tlzyxs8zr_64x64.webp,Milady Maker,"3,547",194.26 ETH,12.42,2.75 ETH,binance,18/12/2023
58,https://www.binance.com/vi/nft/collection/opepen-edition-668545431091167233?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674158452400_vx3wp10xif320ent425wm1a378f7hr77_64x64.webp,Opepen Edition,"4,151",33.78 ETH,-4.33,0.4 ETH,binance,18/12/2023
59,https://www.binance.com/vi/nft/collection/alts-by-adidas-692844154568654849?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1679951719465_3slit7lh161wl4hnzrc6079axrpu157r_64x64.webp,ALTS by adidas,"8,693",5.77 ETH,84.91,0.11 ETH,binance,18/12/2023
60,https://www.binance.com/vi/nft/collection/first-first-nfts-714058981273964545?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1685009770731_nx2r2gwxjwflyuagia0iteqxoc71cd8i_64x64.webp,First First NFTs,"1,656",8.43 ETH,"11,747.66",0.1 ETH,binance,18/12/2023
61,https://www.binance.com/vi/nft/collection/ether-avatar-731536572737953793?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1689566901298_gsgllydx488c9gvs2tgud6zn7aq456ib_64x64.webp,Ether Avatar,"1,046",13.62 ETH,823.38,0.2 ETH,binance,18/12/2023
62,https://www.binance.com/vi/nft/collection/psychedelics-anonymous-printing-press-703130707093774337?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682404690880_yf1q20ppn3xoj2ivc90cfmfbfy1z4k53_64x64.webp,Psychedelics Anonymous Printing Press,"3,643",1.39 ETH,0,0.03 ETH,binance,18/12/2023
63,https://www.binance.com/vi/nft/collection/kpr-664790673723109376?isBack=1,https://public.nftstatic.com/static/nft/webp/ff69bc17499540388fb659be5a65b094_64x64.webp,KPR,7,7.94 ETH,-12.16,0.15 ETH,binance,18/12/2023
64,https://www.binance.com/vi/nft/collection/pudgy-penguins-507850950909366272?isBack=1,https://public.nftstatic.com/static/nft/webp/9e9d1ca1a76847418c3a10ac13c627db_64x64.webp,Pudgy Penguins,"4,410",530.96 ETH,-50.45,9.51 ETH,binance,18/12/2023
65,https://www.binance.com/vi/nft/collection/doodles-533647159874920449?isBack=1,https://public.nftstatic.com/static/nft/webp/40d30afcdd6a49939e89bb124e4cf85c_64x64.webp,Doodles,"5,537",98.72 ETH,68.12,1.9 ETH,binance,18/12/2023
66,https://www.binance.com/vi/nft/collection/nakamigos-690968054768242689?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1679504422444_vjcv41ljfw58vjy9hkcyarbkxjus3u2d_64x64.webp,Nakamigos,"5,589",11.99 ETH,60.88,0.17 ETH,binance,18/12/2023
67,https://www.binance.com/vi/nft/collection/otherdeed-expanded-696173597875834881?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680745570357_kwuoqkwgcwdqu2fobh7erh298y7lz43m_64x64.webp,Otherdeed Expanded,"12,619",31.24 ETH,25.08,0.29 ETH,binance,18/12/2023
68,https://www.binance.com/vi/nft/collection/beanz-official-641881145226350593?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667801191325_338ee699dzk7uo3meez6rkttidw9tvfc_64x64.webp,BEANZ Official,"7,660",23.25 ETH,42.09,0.4 ETH,binance,18/12/2023
69,https://www.binance.com/vi/nft/collection/everai-heroes-duo-640794975471181825?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667542228225_g77pkncsutlryacuizq5be9crn8b23zt.webp,Everai Heroes: Duo,--,6.89 ETH,73.91,< 0.01 ETH,binance,18/12/2023
70,https://www.binance.com/vi/nft/collection/wonderpals-640794455237775361?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667542104183_2ni46pc4ot0hc7yalijduk8vz685choc_64x64.webp,WonderPals,13,2.02 ETH,258.4,0.04 ETH,binance,18/12/2023
71,https://www.binance.com/vi/nft/collection/genuine-undead-640795709716135937?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667877189894_u7ygmd1rdggcybdliw5v3xjmr4q9c7lk_64x64.webp,Genuine Undead,"2,849",5.01 ETH,31.22,0.1 ETH,binance,18/12/2023
72,https://www.binance.com/vi/nft/collection/bored-ape-kennel-club-641881108745592833?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667801182515_w2evj8h6omdvfgozzfyru7oqwpfjr3tm_64x64.webp,Bored Ape Kennel Club,"5,112",65.56 ETH,1.24,1.62 ETH,binance,18/12/2023
73,https://www.binance.com/vi/nft/collection/mongs-nft-703704419233050625?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682541130434_3kvduwhcfs7vte5z3qqhh967s2yl7m17_64x64.webp,MONGS NFT,"1,800",3.68 ETH,164.64,0.07 ETH,binance,18/12/2023
74,https://www.binance.com/vi/nft/collection/azra-games--the-hopeful-679979349445599233?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676884510955_uu0ecmurm7osqcakpqosv2hhbxc54xjc_64x64.webp,Azra Games - The Hopeful,1,22.92 ETH,64.43,0.65 ETH,binance,18/12/2023
75,https://www.binance.com/vi/nft/collection/clone-x--x-takashi-murakami-533652760429920257?isBack=1,https://public.nftstatic.com/static/nft/webp/b8b7c6ac4743492db019ce26f7347462_64x64.webp,CLONE X - X TAKASHI MURAKAMI,"9,649",52.02 ETH,-15.6,1.27 ETH,binance,18/12/2023
76,https://www.binance.com/vi/nft/collection/otherdeed-for-otherside-641881071684722689?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667801173679_6osf0fmr4zgqsgotq5zt40pzdm8njn3g_64x64.webp,Otherdeed for Otherside,"3,032",33.09 ETH,-44.15,0.55 ETH,binance,18/12/2023
77,https://www.binance.com/vi/nft/collection/azuki-elementals-726319061462085633?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1687932850971_35r93kq25q763r0zvu5o5lg7id729hej_64x64.webp,Azuki Elementals,"4,673",21.33 ETH,-56.49,0.59 ETH,binance,18/12/2023
78,https://www.binance.com/vi/nft/collection/checks--vv-edition-667186315421179905?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673834413975_66tumrmx9me89vhy57veg2l1w5qf49fu_64x64.webp,Checks - VV Edition,"1,223",18.09 ETH,51.61,0.58 ETH,binance,18/12/2023
79,https://www.binance.com/vi/nft/collection/binary-dex-686060667337342977?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678334410170_08j5xjmh3yjh7dy26tzt1u6div9pnwl1_64x64.webp,Binary: DEX,1,1.63 ETH,327.77,0.06 ETH,binance,18/12/2023
80,https://www.binance.com/vi/nft/collection/bored-ape-yacht-club-505570382194139137?isBack=1,https://public.nftstatic.com/static/nft/webp/7c2bdc6c55a84d2aaff2f348522825cc_64x64.webp,Bored Ape Yacht Club,"5,637",711.95 ETH,-51.27,26.93 ETH,binance,18/12/2023
81,https://www.binance.com/vi/nft/collection/seizon-685539739877101569?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678210211353_2rxjm9xyujysovvjm99svnyijog0gfc7_64x64.webp,Seizon,"1,822",0.54 ETH,57.37,0.02 ETH,binance,18/12/2023
82,https://www.binance.com/vi/nft/collection/imaginary-rides-709344088172728321?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1683885731934_3k673uorkq7zu17sw68fuezeqclta5hz_64x64.webp,Imaginary Rides,"1,946",3.55 ETH,-90.02,0.14 ETH,binance,18/12/2023
83,https://www.binance.com/vi/nft/collection/%E5%A6%82%E6%9C%88kisaragi-685355480636813313?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678166280506_4797c14yo73s1ed8c3yohaoqhu9muxo0_64x64.webp,如月-KISARAGI-,1,1.01 ETH,"2,427.74",0.04 ETH,binance,18/12/2023
84,https://www.binance.com/vi/nft/collection/meebits-620207919082143744?isBack=1,https://public.nftstatic.com/static/nft/webp/5bc971125c4640b0be2ddb6f08ee1367_64x64.webp,Meebits,"6,580",30.95 ETH,55.02,1.18 ETH,binance,18/12/2023
85,https://www.binance.com/vi/nft/collection/ultiverse--electric-sheep-672112566952509441?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1675066329688_4bmb9ttv3yaz9u5fbdknuq76v2zvrn5x.webp,Ultiverse - Electric Sheep,--,41.2 ETH,0.6,1.8 ETH,binance,18/12/2023
86,https://www.binance.com/vi/nft/collection/mcgoblinwtf-640795374272696321?isBack=1,https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667542323249_oozj0ccodxwronwx5as5p50d5yp2gbci.webp,mcgoblin.wtf,--,0.53 ETH,0,< 0.01 ETH,binance,18/12/2023
87,https://www.binance.com/vi/nft/collection/pixelmon--generation-1-657544850517258241?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1671538727863_qtij3ornjpwcekfcj5scq96jy0fgctoy_64x64.webp,Pixelmon - Generation 1,"2,605",48.19 ETH,-33.49,2 ETH,binance,18/12/2023
88,https://www.binance.com/vi/nft/collection/funapes-nft-669149289953771521?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674302423555_402k0xa58icwguf2d9jynvsua3c6i9pa_64x64.webp,FunApes NFT,4,0.89 ETH,-67.71,0.04 ETH,binance,18/12/2023
89,https://www.binance.com/vi/nft/collection/utility-wen-724994704956518401?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1687866962679_fhrzs16pu3eh9rzor6ij750gj0uqdy9u_64x64.webp,Utility Wen,"2,297",0.83 ETH,133.81,0.04 ETH,binance,18/12/2023
90,https://www.binance.com/vi/nft/collection/kanpai-pandas-668552893376839681?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674160231524_iprtxuwr3k0i4mkau3lhk8ig6nd4hvkv_64x64.webp,Kanpai Pandas,"2,148",32.32 ETH,-1.45,1.8 ETH,binance,18/12/2023
91,https://www.binance.com/vi/nft/collection/redacted-remilio-babies-668643429774356481?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678261197262_an96jigwq039okugxmqdh4gjlqyrz9ch_64x64.webp,Redacted Remilio Babies,"2,549",13.21 ETH,-36.25,0.54 ETH,binance,18/12/2023
92,https://www.binance.com/vi/nft/collection/yayo-nft-713870172117823489?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1684964770950_hwgx3l85zl48sjhfzc7cdskn76car9sc_64x64.webp,YAYO NFT,262,2.52 ETH,515.87,0.12 ETH,binance,18/12/2023
93,https://www.binance.com/vi/nft/collection/space-riders-nft-698608342117175296?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681326130432_b5t4aumix9wfkdujdj1glqi8sv8evchr_64x64.webp,Space Riders NFT,"3,185",1.74 ETH,61.07,0.07 ETH,binance,18/12/2023
94,https://www.binance.com/vi/nft/collection/incognito-641539569417359361?isBack=1,https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667885927333_8ue1uygjpi8wbja1ly2sz4xzu6c9e5p1_64x64.webp,Incognito,--,0.02 ETH,0,3.51 ETH,binance,18/12/2023
