"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"11","https://www.binance.com/vi/nft/collection/redacted-remilio-babies-668643429774356481?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678261197262_an96jigwq039okugxmqdh4gjlqyrz9ch_64x64.webp","Redacted Remilio Babies","2,552","44.45 ETH","-6.15","0.54 ETH"
"12","https://www.binance.com/vi/nft/collection/binary-dex-686060667337342977?isBack=1","","Binary: DEX","1","3.32 ETH","+102.57","0.05 ETH"
"13","https://www.binance.com/vi/nft/collection/otherdeed-expanded-696173597875834881?isBack=1","","Otherdeed Expanded","12,609","50.87 ETH","+47.22","0.29 ETH"
"14","https://www.binance.com/vi/nft/collection/nakamigos-690968054768242689?isBack=1","","Nakamigos","5,585","12.96 ETH","+6.32","0.17 ETH"
"15","https://www.binance.com/vi/nft/collection/helix--parallel-city-land-692021201366544385?isBack=1","","HELIX - PARALLEL CITY LAND","--","1.67 ETH","+1,495.99","0.04 ETH"
"16","https://www.binance.com/vi/nft/collection/genuine-undead-640795709716135937?isBack=1","","Genuine Undead","2,830","7.12 ETH","+31.57","0.11 ETH"
"17","https://www.binance.com/vi/nft/collection/clone-x--x-takashi-murakami-533652760429920257?isBack=1","","CLONE X - X TAKASHI MURAKAMI","9,651","50.29 ETH","-5.75","1.27 ETH"
"18","https://www.binance.com/vi/nft/collection/azuki-elementals-726319061462085633?isBack=1","","Azuki Elementals","4,670","29.07 ETH","+15.92","0.6 ETH"
"19","https://www.binance.com/vi/nft/collection/the-grapes-716286080416743425?isBack=1","","The Grapes","620","60.88 ETH","+453.15","2.04 ETH"
"20","https://www.binance.com/vi/nft/collection/milady-maker-640794577033273345?isBack=1","","Milady Maker","3,547","93.19 ETH","-52.09","2.8 ETH"
"21","https://www.binance.com/vi/nft/collection/rtfkt-animus-egg-%F0%9F%A5%9A-668560421432160257?isBack=1","","RTFKT Animus Egg 🥚","6,476","9.05 ETH","+213.52","0.3 ETH"
"22","https://www.binance.com/vi/nft/collection/momoguro-holoself-683705148777779200?isBack=1","","Momoguro: Holoself","--","0.29 ETH","+555.34","0.01 ETH"
"23","https://www.binance.com/vi/nft/collection/metacene-apostle-nft-737448009817190401?isBack=1","","Metacene Apostle NFT","--","27.22 ETH","+137.11","1.38 ETH"
"24","https://www.binance.com/vi/nft/collection/ultiverse--electric-sheep-672112566952509441?isBack=1","","Ultiverse - Electric Sheep","--","56.41 ETH","+41.51","1.88 ETH"
"25","https://www.binance.com/vi/nft/collection/pixelmon--generation-1-657544850517258241?isBack=1","","Pixelmon - Generation 1","2,602","62.09 ETH","+18.28","2.04 ETH"
"26","https://www.binance.com/vi/nft/collection/porsch%CE%BE-911-671240551700250624?isBack=1","","PORSCHΞ 911","1,354","19.16 ETH","+520.73","0.76 ETH"
"27","https://www.binance.com/vi/nft/collection/beanz-official-641881145226350593?isBack=1","","BEANZ Official","7,653","12.4 ETH","-33.33","0.4 ETH"
"28","https://www.binance.com/vi/nft/collection/bored-ape-yacht-club-505570382194139137?isBack=1","","Bored Ape Yacht Club","5,646","775.11 ETH","+8.99","27.81 ETH"
"29","https://www.binance.com/vi/nft/collection/otherdeed-for-otherside-641881071684722689?isBack=1","","Otherdeed for Otherside","3,031","16.01 ETH","-48.20","0.58 ETH"
"30","https://www.binance.com/vi/nft/collection/library-onchain-736968624500699137?isBack=1","","Library Onchain","341","63.54 ETH","+0.00","3.57 ETH"
"31","https://www.binance.com/vi/nft/collection/azra-games--the-hopeful-679979349445599233?isBack=1","","Azra Games - The Hopeful","1","17.55 ETH","-19.76","0.7 ETH"
"32","https://www.binance.com/vi/nft/collection/helix-founder-pass-official-678609111079796737?isBack=1","","HELIX Founder Pass Official","--","2.07 ETH","+1,051.22","0.12 ETH"
"33","https://www.binance.com/vi/nft/collection/cool-cats-nft-619803992157577216?isBack=1","","Cool Cats NFT","5,624","21.43 ETH","+7.26","1.02 ETH"
"34","https://www.binance.com/vi/nft/collection/mutant-hounds-666139648539058177?isBack=1","","Mutant Hounds","5","2.86 ETH","+82.41","0.14 ETH"
"35","https://www.binance.com/vi/nft/collection/kpr-664790673723109376?isBack=1","","KPR","7","3.12 ETH","-60.60","0.15 ETH"
"36","https://www.binance.com/vi/nft/collection/bored-ape-kennel-club-641881108745592833?isBack=1","","Bored Ape Kennel Club","5,119","32.2 ETH","-51.70","1.65 ETH"
"37","https://www.binance.com/vi/nft/collection/mfers-619382785107288064?isBack=1","","mfers","5,696","15.59 ETH","+135.41","0.63 ETH"
"38","https://www.binance.com/vi/nft/collection/a-kid-called-beast-667186301852073985?isBack=1","","a KID called BEAST","3,376","5.85 ETH","-71.20","0.28 ETH"
"39","https://www.binance.com/vi/nft/collection/the-seekers-680738105300852737?isBack=1","","The Seekers","2","0.82 ETH","-8.09","0.04 ETH"
"40","https://www.binance.com/vi/nft/collection/funapes-nft-669149289953771521?isBack=1","","FunApes NFT","4","0.84 ETH","+7.02","0.04 ETH"
"41","https://www.binance.com/vi/nft/collection/otherside-vessels-696169778363047937?isBack=1","","Otherside Vessels","6,323","3.43 ETH","-29.09","0.19 ETH"
"42","https://www.binance.com/vi/nft/collection/invisible-friends-634313675174981632?isBack=1","","Invisible Friends","3,545","7.73 ETH","+138.36","0.44 ETH"
"43","https://www.binance.com/vi/nft/collection/the-captainz-664106493958045697?isBack=1","","The Captainz","3,992","98.46 ETH","-2.39","4.58 ETH"
"44","https://www.binance.com/vi/nft/collection/azuki-elemental-beans-726020668084563969?isBack=1","","Azuki Elemental Beans","1,525","11.36 ETH","-16.61","0.72 ETH"
"45","https://www.binance.com/vi/nft/collection/otherside-koda-696226439345848321?isBack=1","","Otherside Koda","2,774","82.46 ETH","+161.68","4.38 ETH"
"46","https://www.binance.com/vi/nft/collection/imaginary-rides-709344088172728321?isBack=1","","Imaginary Rides","1,987","2.03 ETH","-48.31","0.12 ETH"
"47","https://www.binance.com/vi/nft/collection/renga-640789951180509185?isBack=1","","RENGA","2,929","3.74 ETH","+93.79","0.22 ETH"
"48","https://www.binance.com/vi/nft/collection/san-origin-732706777242378241?isBack=1","","SAN Origin","1,800","0.45 ETH","+190.53","0.04 ETH"
"49","https://www.binance.com/vi/nft/collection/deepblack-679526418496618497?isBack=1","","DeepBlack","--","15.8 ETH","+157.80","1.1 ETH"
"50","https://www.binance.com/vi/nft/collection/akutar-576682691089682433?isBack=1","","Akutar","4,985","2.86 ETH","+14.81","0.08 ETH"
"51","https://www.binance.com/vi/nft/collection/treeverse-plots-640790042729156609?isBack=1","","Treeverse Plots","3,317","9.83 ETH","-12.52","0.72 ETH"
"52","https://www.binance.com/vi/nft/collection/yayo-nft-713870172117823489?isBack=1","","YAYO NFT","262","1.58 ETH","-29.36","0.15 ETH"
"53","https://www.binance.com/vi/nft/collection/ether-avatar-731536572737953793?isBack=1","","Ether Avatar","1,051","2.25 ETH","-85.47","0.17 ETH"
"54","https://www.binance.com/vi/nft/collection/dooplicator-640794368545705985?isBack=1","","Dooplicator","1","1.31 ETH","+86.13","0.08 ETH"
"55","https://www.binance.com/vi/nft/collection/mavia-land-nfts-548137737250500609?isBack=1","","Mavia Land NFTs","120","10.96 ETH","+19.09","0.61 ETH"
"56","https://www.binance.com/vi/nft/collection/oh-ottie-675649623394525185?isBack=1","","Oh Ottie!","--","17.56 ETH","+57.82","1.42 ETH"
"57","https://www.binance.com/vi/nft/collection/cyberbrokers-657544894347276289?isBack=1","","CyberBrokers","2,998","2.65 ETH","-19.30","0.26 ETH"
"58","https://www.binance.com/vi/nft/collection/io-imaginary-ones-640791002639015937?isBack=1","","IO: Imaginary Ones","1,309","12.96 ETH","+103.64","1.12 ETH"
"59","https://www.binance.com/vi/nft/collection/alpha-prestige--fusionist-657077061126041600?isBack=1","","Alpha Prestige - Fusionist","1","164.14 ETH","-18.00","13.22 ETH"
"60","https://www.binance.com/vi/nft/collection/sappy-seals-640794269434580993?isBack=1","","Sappy Seals","1,912","9.53 ETH","-19.53","0.64 ETH"
"61","https://www.binance.com/vi/nft/collection/utility-wen-724994704956518401?isBack=1","","Utility Wen","2,294","0.52 ETH","-28.51","0.03 ETH"
"62","https://www.binance.com/vi/nft/collection/kamitsubaki-resident-genesisofficial-691832605833854977?isBack=1","","KAMITSUBAKI Resident Genesis-official","--","1.22 ETH","+1,407.72","0.08 ETH"
"63","https://www.binance.com/vi/nft/collection/doodles-533647159874920449?isBack=1","","Doodles","5,540","23.28 ETH","-77.28","1.94 ETH"
"64","https://www.binance.com/vi/nft/collection/hvmtl-688529436169109505?isBack=1","","HV-MTL","8,487","4.35 ETH","+27.18","0.2 ETH"
"65","https://www.binance.com/vi/nft/collection/10ktf-640793942991622145?isBack=1","","10KTF","3","0.7 ETH","+0.00","0.02 ETH"
"66","https://www.binance.com/vi/nft/collection/meebits-620207919082143744?isBack=1","","Meebits","6,578","11.61 ETH","-59.07","1.18 ETH"
"67","https://www.binance.com/vi/nft/collection/ocm-karma-676155436712349697?isBack=1","","OCM Karma","410","3.04 ETH","+55.83","0.15 ETH"
"68","https://www.binance.com/vi/nft/collection/nft-worlds-genesis-avatars-700888436944719873?isBack=1","","NFT Worlds Genesis Avatars","3,640","1.77 ETH","-23.05","0.18 ETH"
"69","https://www.binance.com/vi/nft/collection/first-first-nfts-714058981273964545?isBack=1","","First First NFTs","1,658","1.12 ETH","-86.79","0.11 ETH"
"70","https://www.binance.com/vi/nft/collection/kartpartyykz-744910951509278721?isBack=1","","KartParty-YKZ","261","23.42 ETH","+468.05","2.34 ETH"
"71","https://www.binance.com/vi/nft/collection/khuga-by-khuga-labs-671217885017616385?isBack=1","","Khuga by Khuga Labs","1","0.39 ETH","+0.00","0.03 ETH"
"72","https://www.binance.com/vi/nft/collection/we-are-all-going-to-die-657544870465474561?isBack=1","","We Are All Going to Die","1,828","0.56 ETH","+694.52","0.06 ETH"
"73","https://www.binance.com/vi/nft/collection/ninja-squad-official-668567990451990529?isBack=1","","Ninja Squad Official","2","1.66 ETH","+51.51","0.12 ETH"
"74","https://www.binance.com/vi/nft/collection/onchainmonkey-657544860888612865?isBack=1","","OnChainMonkey","5,359","15.6 ETH","+159.98","1.59 ETH"
"75","https://www.binance.com/vi/nft/collection/pixelady-maker-697430585308545025?isBack=1","","Pixelady Maker","1,829","0.57 ETH","+276.53","0.07 ETH"
"76","https://www.binance.com/vi/nft/collection/alts-by-adidas-692844154568654849?isBack=1","","ALTS by adidas","8,691","0.99 ETH","-82.84","0.11 ETH"
"77","https://www.binance.com/vi/nft/collection/mocaverse-687588315884740608?isBack=1","","Mocaverse","2,092","32.76 ETH","-11.93","3.36 ETH"
"78","https://www.binance.com/vi/nft/collection/genesis-dimensional-stones-685890812013064193?isBack=1","","Genesis Dimensional Stones","297","2.35 ETH","+39.63","0.28 ETH"
"79","https://www.binance.com/vi/nft/collection/grandpa-ape-country-club-641541791807508481?isBack=1","","Grandpa Ape Country Club","1","0.31 ETH","+0.00","< 0.01 ETH"
"80","https://www.binance.com/vi/nft/collection/the-potatoz-627028585490763776?isBack=1","","The Potatoz","2,753","19.27 ETH","+97.62","1.74 ETH"
"81","https://www.binance.com/vi/nft/collection/impostors-genesis-aliens-642015686716870657?isBack=1","","Impostors Genesis Aliens","1,208","6.3 ETH","-60.24","< 0.01 ETH"
"82","https://www.binance.com/vi/nft/collection/627eea-727557842970275841?isBack=1","","627EEA","551","0.11 ETH","+1,006.04","0.01 ETH"
"83","https://www.binance.com/vi/nft/collection/sybil-samurai-718218804508082177?isBack=1","","Sybil Samurai","1,338","7.06 ETH","-54.25","0.11 ETH"
"84","https://www.binance.com/vi/nft/collection/parallel-avatars-729456622577106945?isBack=1","","Parallel Avatars","2,170","8.52 ETH","-22.20","1.08 ETH"
"85","https://www.binance.com/vi/nft/collection/premint-collector-pass--official-640790873721868289?isBack=1","","PREMINT Collector Pass - OFFICIAL","8,507","0.54 ETH","-41.99","0.08 ETH"
"86","https://www.binance.com/vi/nft/collection/shib-yard-692561053879234561?isBack=1","","SHIB YARD","5","1.86 ETH","+1,730.43","0.06 ETH"
"87","https://www.binance.com/vi/nft/collection/wilder-world-641539678750429185?isBack=1","","Wilder World","--","2.92 ETH","-20.61","0.3 ETH"
"88","https://www.binance.com/vi/nft/collection/ether-cards-founder-710510559380430849?isBack=1","","Ether Cards Founder","1,447","0.16 ETH","-6.77","0.02 ETH"
"89","https://www.binance.com/vi/nft/collection/valhalla-663727015325208577?isBack=1","","Valhalla","2,503","1.22 ETH","-20.30","0.13 ETH"
"90","https://www.binance.com/vi/nft/collection/everai-heroes-duo-640794975471181825?isBack=1","","Everai Heroes: Duo","--","1.03 ETH","-85.11","< 0.01 ETH"
"91","https://www.binance.com/vi/nft/collection/10ktf-g-tags-742385557008793601?isBack=1","","10KTF G Tags","824","1.77 ETH","+46.35","0.22 ETH"
"92","https://www.binance.com/vi/nft/collection/exosama-689914821594521601?isBack=1","","Exosama","--","1.91 ETH","-41.13","0.3 ETH"
"93","https://www.binance.com/vi/nft/collection/netvrk-land-641539663701049345?isBack=1","","Netvrk Land","--","1.19 ETH","+108.92","< 0.01 ETH"
"94","https://www.binance.com/vi/nft/collection/radbro-webring-685641658880053249?isBack=1","","Radbro Webring","619","0.87 ETH","-19.64","0.13 ETH"
"95","https://www.binance.com/vi/nft/collection/hasbullanft-668507523365040129?isBack=1","","HasbullaNFT","20","0.09 ETH","+92.02","0.01 ETH"
"96","https://www.binance.com/vi/nft/collection/alpha-gardeners-pass-700809155462754305?isBack=1","","Alpha Gardeners Pass","517","0.57 ETH","+0.00","0.1 ETH"
"97","https://www.binance.com/vi/nft/collection/kanpai-pandas-668552893376839681?isBack=1","","Kanpai Pandas","2,146","13.56 ETH","-70.53","1.9 ETH"
"98","https://www.binance.com/vi/nft/collection/hedz-by-matt-furie-680270075322966017?isBack=1","","Hedz by Matt Furie","293","10.22 ETH","+0.00","2.02 ETH"
"99","https://www.binance.com/vi/nft/collection/the-bakery-genesis-700771389802242049?isBack=1","","The Bakery Genesis","246","3.39 ETH","+7.91","0.61 ETH"
"100","https://www.binance.com/vi/nft/collection/pixl-pets--genesis-collection-641879140073607169?isBack=1","","Pixl Pets - Genesis Collection","--","1.11 ETH","+2.78","< 0.01 ETH"
